POS Tag: DTCP
Word: Ang_mga | Lemma: Ang_mga | a56_250_tags.txt | SN:23 | TN:0
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:7 | TN:18
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:52 | TN:18
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:144 | TN:12
Word: mga | Lemma: mga | a56_198_tags.txt | SN:29 | TN:20
Word: mga | Lemma: mga | a56_223_tags.txt | SN:3 | TN:6
Word: mga | Lemma: mga | a56_224_tags.txt | SN:2 | TN:16
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:168 | TN:4
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:139 | TN:7
Word: mga | Lemma: mga | a56_261_tags.txt | SN:4 | TN:14
Word: mga | Lemma: mga | a56_226_tags.txt | SN:3 | TN:19
Word: mga | Lemma: mga | a56_248_tags.txt | SN:4 | TN:37
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:76 | TN:9
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:26 | TN:4
Word: mga | Lemma: mga | a56_263_tags.txt | SN:5 | TN:3
Word: mga | Lemma: mga | cua_bernice_s11_tags.txt | SN:26 | TN:7
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:67 | TN:20
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:173 | TN:21
Word: mga | Lemma: mga | cua_bernice_s11_tags.txt | SN:21 | TN:33
Word: mga | Lemma: mga | a56_264_tags.txt | SN:15 | TN:4
Word: mga | Lemma: mga | a56_227_tags.txt | SN:4 | TN:27
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:93 | TN:3
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:129 | TN:18
Word: mga | Lemma: mga | a56_250_tags.txt | SN:6 | TN:21
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:64 | TN:33
Word: mga | Lemma: mga | a56_227_tags.txt | SN:2 | TN:30
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:36 | TN:15
Word: mga | Lemma: mga | a56_259_tags.txt | SN:14 | TN:1
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:173 | TN:9
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:26 | TN:22
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:91 | TN:21
Word: mga | Lemma: mga | a56_224_tags.txt | SN:30 | TN:3
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:68 | TN:7
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:49 | TN:27
Word: mga | Lemma: mga | a56_247_tags.txt | SN:15 | TN:28
Word: mga | Lemma: mga | a56_264_tags.txt | SN:23 | TN:2
Word: mga | Lemma: mga | a56_227_tags.txt | SN:11 | TN:18
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:97 | TN:9
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:56 | TN:29
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:131 | TN:22
Word: mga | Lemma: mga | a56_247_tags.txt | SN:24 | TN:12
Word: mga | Lemma: mga | a56_263_tags.txt | SN:22 | TN:18
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:57 | TN:14
Word: mga | Lemma: mga | a56_251_tags.txt | SN:12 | TN:3
Word: mga | Lemma: mga | a56_212_tags.txt | SN:31 | TN:34
Word: mga | Lemma: mga | a56_224_tags.txt | SN:7 | TN:17
Word: mga | Lemma: mga | a56_250_tags.txt | SN:17 | TN:1
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:6 | TN:80
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:66 | TN:10
Word: mga | Lemma: mga | a56_198_tags.txt | SN:13 | TN:13
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:82 | TN:10
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:51 | TN:11
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:38 | TN:17
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:14 | TN:12
Word: mga | Lemma: mga | a56_247_tags.txt | SN:17 | TN:2
Word: mga | Lemma: mga | a56_250_tags.txt | SN:4 | TN:2
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:15 | TN:13
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:20 | TN:13
Word: mga | Lemma: mga | a56_261_tags.txt | SN:26 | TN:6
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:104 | TN:10
Word: mga | Lemma: mga | a56_211_tags.txt | SN:23 | TN:39
Word: mga | Lemma: mga | a56_214_tags.txt | SN:20 | TN:37
Word: mga | Lemma: mga | a56_227_tags.txt | SN:22 | TN:15
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:33 | TN:74
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:65 | TN:22
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:38 | TN:3
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:125 | TN:41
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:13 | TN:18
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:45 | TN:7
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:73 | TN:13
Word: mga | Lemma: mga | a56_214_tags.txt | SN:20 | TN:31
Word: mga | Lemma: mga | a56_250_tags.txt | SN:16 | TN:21
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:32 | TN:21
Word: mga | Lemma: mga | a56_200_tags.txt | SN:34 | TN:12
Word: mga | Lemma: mga | cua_bernice_s11_tags.txt | SN:93 | TN:34
Word: mga | Lemma: mga | a56_213_tags.txt | SN:39 | TN:3
Word: mga | Lemma: mga | a56_260_tags.txt | SN:6 | TN:10
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:54 | TN:14
Word: mga | Lemma: mga | a56_228_tags.txt | SN:5 | TN:41
Word: mga | Lemma: mga | a56_251_tags.txt | SN:8 | TN:11
Word: mga | Lemma: mga | a56_226_tags.txt | SN:29 | TN:12
Word: mga | Lemma: mga | a56_198_tags.txt | SN:27 | TN:34
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:69 | TN:18
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:73 | TN:66
Word: mga | Lemma: mga | a56_200_tags.txt | SN:19 | TN:1
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:95 | TN:11
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:8 | TN:17
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:12 | TN:3
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:73 | TN:13
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:83 | TN:8
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:76 | TN:21
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:65 | TN:4
Word: mga | Lemma: mga | cua_bernice_s11_tags.txt | SN:100 | TN:10
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:152 | TN:5
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:140 | TN:3
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:107 | TN:2
Word: mga | Lemma: mga | a56_250_tags.txt | SN:9 | TN:30
Word: mga | Lemma: mga | a56_224_tags.txt | SN:31 | TN:10
Word: mga | Lemma: mga | a56_261_tags.txt | SN:23 | TN:13
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:71 | TN:5
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:77 | TN:26
Word: mga | Lemma: mga | a56_226_tags.txt | SN:14 | TN:14
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:82 | TN:4
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:14 | TN:31
Word: mga | Lemma: mga | a56_251_tags.txt | SN:5 | TN:17
Word: mga | Lemma: mga | a56_223_tags.txt | SN:9 | TN:13
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:36 | TN:10
Word: mga | Lemma: mga | cua_bernice_s11_tags.txt | SN:38 | TN:6
Word: mga | Lemma: mga | cua_bernice_s11_tags.txt | SN:109 | TN:6
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:14 | TN:59
Word: mga | Lemma: mga | cua_bernice_s11_tags.txt | SN:38 | TN:2
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:46 | TN:41
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:82 | TN:26
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:145 | TN:11
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:33 | TN:16
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:66 | TN:30
Word: mga | Lemma: mga | a56_200_tags.txt | SN:40 | TN:2
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:137 | TN:21
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:145 | TN:9
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:157 | TN:8
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:76 | TN:28
Word: mga | Lemma: mga | a56_224_tags.txt | SN:2 | TN:12
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:28 | TN:32
Word: mga | Lemma: mga | a56_264_tags.txt | SN:32 | TN:7
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:32 | TN:41
Word: mga | Lemma: mga | a56_264_tags.txt | SN:33 | TN:7
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:43 | TN:7
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:11 | TN:5
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:81 | TN:7
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:84 | TN:1
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:70 | TN:12
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:31 | TN:7
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:8 | TN:41
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:32 | TN:46
Word: mga | Lemma: mga | a56_223_tags.txt | SN:21 | TN:16
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:139 | TN:14
Word: mga | Lemma: mga | a56_260_tags.txt | SN:19 | TN:21
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:127 | TN:23
Word: mga | Lemma: mga | a56_228_tags.txt | SN:17 | TN:46
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:65 | TN:20
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:36 | TN:25
Word: mga | Lemma: mga | cua_bernice_s11_tags.txt | SN:64 | TN:4
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:76 | TN:46
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:74 | TN:6
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:32 | TN:16
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:129 | TN:23
Word: mga | Lemma: mga | a56_247_tags.txt | SN:3 | TN:18
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:52 | TN:30
Word: mga | Lemma: mga | a56_228_tags.txt | SN:17 | TN:12
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:36 | TN:17
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:73 | TN:64
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:59 | TN:7
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:73 | TN:6
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:30 | TN:12
Word: mga | Lemma: mga | a56_247_tags.txt | SN:3 | TN:9
Word: mga | Lemma: mga | a56_260_tags.txt | SN:6 | TN:2
Word: mga | Lemma: mga | a56_198_tags.txt | SN:40 | TN:17
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:6 | TN:61
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:51 | TN:7
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:133 | TN:17
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:17 | TN:22
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:58 | TN:26
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:39 | TN:5
Word: mga | Lemma: mga | a56_250_tags.txt | SN:11 | TN:2
Word: mga | Lemma: mga | a56_250_tags.txt | SN:14 | TN:9
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:85 | TN:17
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:51 | TN:18
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:41 | TN:17
Word: mga | Lemma: mga | a56_225_tags.txt | SN:26 | TN:49
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:76 | TN:58
Word: mga | Lemma: mga | a56_260_tags.txt | SN:17 | TN:13
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:40 | TN:17
Word: mga | Lemma: mga | a56_250_tags.txt | SN:7 | TN:14
Word: mga | Lemma: mga | a56_250_tags.txt | SN:11 | TN:14
Word: mga | Lemma: mga | cua_bernice_s11_tags.txt | SN:74 | TN:17
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:104 | TN:5
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:25 | TN:7
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:86 | TN:11
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:42 | TN:9
Word: mga | Lemma: mga | a56_224_tags.txt | SN:27 | TN:35
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:17 | TN:69
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:22 | TN:21
Word: mga | Lemma: mga | a56_226_tags.txt | SN:12 | TN:3
Word: mga | Lemma: mga | a56_247_tags.txt | SN:17 | TN:7
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:57 | TN:9
Word: mga | Lemma: mga | a56_252_tags.txt | SN:18 | TN:18
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:27 | TN:10
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:56 | TN:8
Word: mga | Lemma: mga | a56_251_tags.txt | SN:19 | TN:2
Word: mga | Lemma: mga | a56_224_tags.txt | SN:1 | TN:1
Word: mga | Lemma: mga | a56_227_tags.txt | SN:2 | TN:16
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:36 | TN:19
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:41 | TN:3
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:74 | TN:18
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:40 | TN:11
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:19 | TN:23
Word: mga | Lemma: mga | a56_226_tags.txt | SN:29 | TN:6
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:12 | TN:30
Word: mga | Lemma: mga | a56_250_tags.txt | SN:6 | TN:25
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:37 | TN:15
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:67 | TN:19
Word: mga | Lemma: mga | a56_211_tags.txt | SN:7 | TN:16
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:34 | TN:11
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:11 | TN:9
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:67 | TN:10
Word: mga | Lemma: mga | a56_212_tags.txt | SN:5 | TN:51
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:47 | TN:15
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:55 | TN:17
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:100 | TN:5
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:32 | TN:50
Word: mga | Lemma: mga | a56_200_tags.txt | SN:35 | TN:7
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:161 | TN:1
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:117 | TN:10
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:125 | TN:16
Word: mga | Lemma: mga | a56_200_tags.txt | SN:8 | TN:5
Word: mga | Lemma: mga | a56_212_tags.txt | SN:15 | TN:7
Word: mga | Lemma: mga | a56_249_tags.txt | SN:17 | TN:22
Word: mga | Lemma: mga | a56_224_tags.txt | SN:5 | TN:13
Word: mga | Lemma: mga | a56_224_tags.txt | SN:17 | TN:10
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:73 | TN:5
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:46 | TN:13
Word: mga | Lemma: mga | a56_204_tags.txt | SN:23 | TN:24
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:20 | TN:6
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:167 | TN:14
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:76 | TN:49
Word: mga | Lemma: mga | a56_251_tags.txt | SN:7 | TN:14
Word: mga | Lemma: mga | a56_228_tags.txt | SN:16 | TN:5
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:14 | TN:23
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:73 | TN:8
Word: mga | Lemma: mga | a56_250_tags.txt | SN:24 | TN:3
Word: mga | Lemma: mga | a56_252_tags.txt | SN:1 | TN:4
Word: mga | Lemma: mga | cua_bernice_s11_tags.txt | SN:81 | TN:13
Word: mga | Lemma: mga | a56_228_tags.txt | SN:7 | TN:48
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:11 | TN:2
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:56 | TN:2
Word: mga | Lemma: mga | cua_bernice_s11_tags.txt | SN:84 | TN:6
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:62 | TN:20
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:62 | TN:38
Word: mga | Lemma: mga | a56_261_tags.txt | SN:18 | TN:11
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:64 | TN:28
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:13 | TN:15
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:93 | TN:36
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:49 | TN:24
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:141 | TN:13
Word: mga | Lemma: mga | a56_247_tags.txt | SN:11 | TN:5
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:5 | TN:48
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:38 | TN:11
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:27 | TN:52
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:8 | TN:51
Word: mga | Lemma: mga | a56_200_tags.txt | SN:33 | TN:6
Word: mga | Lemma: mga | a56_260_tags.txt | SN:6 | TN:15
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:33 | TN:3
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:51 | TN:40
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:75 | TN:6
Word: mga | Lemma: mga | a56_263_tags.txt | SN:17 | TN:21
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:27 | TN:14
Word: mga | Lemma: mga | a56_204_tags.txt | SN:16 | TN:17
Word: mga | Lemma: mga | a56_214_tags.txt | SN:32 | TN:20
Word: mga | Lemma: mga | a56_264_tags.txt | SN:30 | TN:12
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:39 | TN:8
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:165 | TN:2
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:132 | TN:3
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:141 | TN:20
Word: mga | Lemma: mga | a56_200_tags.txt | SN:14 | TN:10
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:7 | TN:1
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:44 | TN:11
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:22 | TN:10
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:36 | TN:20
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:100 | TN:32
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:1 | TN:8
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:1 | TN:23
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:73 | TN:81
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:53 | TN:15
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:141 | TN:2
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:45 | TN:17
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:66 | TN:5
Word: mga | Lemma: mga | a56_225_tags.txt | SN:12 | TN:2
Word: mga | Lemma: mga | a56_228_tags.txt | SN:10 | TN:23
Word: mga | Lemma: mga | a56_223_tags.txt | SN:18 | TN:16
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:2 | TN:22
Word: mga | Lemma: mga | a56_263_tags.txt | SN:23 | TN:3
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:65 | TN:17
Word: mga | Lemma: mga | a56_264_tags.txt | SN:12 | TN:10
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:73 | TN:8
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:120 | TN:29
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:54 | TN:2
Word: mga | Lemma: mga | a56_264_tags.txt | SN:14 | TN:11
Word: mga | Lemma: mga | a56_213_tags.txt | SN:6 | TN:36
Word: mga | Lemma: mga | a56_226_tags.txt | SN:23 | TN:1
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:41 | TN:10
Word: mga | Lemma: mga | a56_226_tags.txt | SN:19 | TN:18
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:28 | TN:1
Word: mga | Lemma: mga | a56_260_tags.txt | SN:13 | TN:23
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:46 | TN:7
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:142 | TN:11
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:92 | TN:18
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:8 | TN:60
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:29 | TN:18
Word: mga | Lemma: mga | a56_250_tags.txt | SN:12 | TN:8
Word: mga | Lemma: mga | cua_bernice_s11_tags.txt | SN:87 | TN:1
Word: mga | Lemma: mga | a56_200_tags.txt | SN:10 | TN:5
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:33 | TN:41
Word: mga | Lemma: mga | cua_bernice_s11_tags.txt | SN:102 | TN:4
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:41 | TN:14
Word: mga | Lemma: mga | a56_260_tags.txt | SN:17 | TN:9
Word: mga | Lemma: mga | a56_259_tags.txt | SN:21 | TN:13
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:54 | TN:9
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:110 | TN:4
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:111 | TN:23
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:58 | TN:12
Word: mga | Lemma: mga | a56_214_tags.txt | SN:3 | TN:39
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:15 | TN:18
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:32 | TN:32
Word: mga | Lemma: mga | a56_213_tags.txt | SN:4 | TN:14
Word: mga | Lemma: mga | a56_227_tags.txt | SN:19 | TN:36
Word: mga | Lemma: mga | a56_261_tags.txt | SN:23 | TN:7
Word: mga | Lemma: mga | a56_228_tags.txt | SN:8 | TN:21
Word: mga | Lemma: mga | a56_259_tags.txt | SN:1 | TN:14
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:16 | TN:31
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:11 | TN:21
Word: mga | Lemma: mga | a56_223_tags.txt | SN:7 | TN:13
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:8 | TN:7
Word: mga | Lemma: mga | a56_198_tags.txt | SN:3 | TN:30
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:51 | TN:1
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:72 | TN:9
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:10 | TN:45
Word: mga | Lemma: mga | a56_260_tags.txt | SN:15 | TN:1
Word: mga | Lemma: mga | a56_249_tags.txt | SN:7 | TN:23
Word: mga | Lemma: mga | a56_223_tags.txt | SN:16 | TN:49
Word: mga | Lemma: mga | a56_223_tags.txt | SN:18 | TN:23
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:3 | TN:8
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:46 | TN:18
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:108 | TN:7
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:30 | TN:1
Word: mga | Lemma: mga | a56_200_tags.txt | SN:21 | TN:7
Word: mga | Lemma: mga | a56_223_tags.txt | SN:16 | TN:8
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:109 | TN:1
Word: mga | Lemma: mga | a56_211_tags.txt | SN:17 | TN:33
Word: mga | Lemma: mga | a56_198_tags.txt | SN:29 | TN:4
Word: mga | Lemma: mga | a56_250_tags.txt | SN:20 | TN:25
Word: mga | Lemma: mga | a56_224_tags.txt | SN:13 | TN:10
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:34 | TN:15
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:18 | TN:9
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:34 | TN:7
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:133 | TN:10
Word: mga | Lemma: mga | a56_213_tags.txt | SN:33 | TN:25
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:145 | TN:6
Word: mga | Lemma: mga | a56_223_tags.txt | SN:23 | TN:19
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:37 | TN:23
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:58 | TN:2
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:65 | TN:11
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:89 | TN:4
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:62 | TN:10
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:35 | TN:10
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:26 | TN:3
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:76 | TN:5
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:120 | TN:6
Word: mga | Lemma: mga | a56_224_tags.txt | SN:6 | TN:1
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:48 | TN:11
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:77 | TN:24
Word: mga | Lemma: mga | a56_223_tags.txt | SN:12 | TN:23
Word: mga | Lemma: mga | a56_250_tags.txt | SN:20 | TN:30
Word: mga | Lemma: mga | a56_253to258_tags.txt | SN:150 | TN:39
Word: mga | Lemma: mga | lopez_clement_s11_tags.txt | SN:64 | TN:25
Word: mga | Lemma: mga | a56_238to240_tags.txt | SN:28 | TN:4
Word: mga | Lemma: mga | a56_181to186_tags.txt | SN:139 | TN:19
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:59 | TN:57
Word: mga | Lemma: mga | a56_193to197_tags.txt | SN:76 | TN:24
Word: mga | Lemma: mga | a56_204_tags.txt | SN:12 | TN:22
Word: mga | Lemma: mga | a56_235to237_tags.txt | SN:11 | TN:7
