POS Tag: RBW
Word: , | Lemma: , | a56_252_tags.txt | SN:9 | TN:27
Word: pagkatapos | Lemma: tapos | lopez_clement_s11_tags.txt | SN:76 | TN:55
Word: pagkatapos | Lemma: tapos | a56_253to258_tags.txt | SN:114 | TN:2
Word: pagkatapos | Lemma: tapos | a56_259_tags.txt | SN:17 | TN:49
Word: pagkatapos | Lemma: tapos | cua_bernice_s11_tags.txt | SN:74 | TN:25
Word: pagkatapos | Lemma: tapos | lopez_clement_s11_tags.txt | SN:41 | TN:32
Word: pagkatapos | Lemma: tapos | a56_263_tags.txt | SN:26 | TN:17
Word: pagkatapos | Lemma: tapos | a56_214_tags.txt | SN:28 | TN:14
Word: pagkatapos | Lemma: tapos | lopez_clement_s11_tags.txt | SN:40 | TN:21
Word: pagkatapos | Lemma: tapos | a56_260_tags.txt | SN:2 | TN:26
Word: pagkatapos | Lemma: tapos | cua_bernice_s11_tags.txt | SN:71 | TN:6
Word: pagkatapos | Lemma: tapos | a56_264_tags.txt | SN:6 | TN:22
Word: pagkatapos | Lemma: pagkatapos | a56_253to258_tags.txt | SN:123 | TN:9
Word: pagkatapos | Lemma: tapos | a56_253to258_tags.txt | SN:124 | TN:9
Word: pagkatapos | Lemma: tapos | a56_253to258_tags.txt | SN:157 | TN:11
Word: pagkatapos | Lemma: tapos | a56_247_tags.txt | SN:6 | TN:15
Word: pagliko | Lemma: liko | a56_259_tags.txt | SN:15 | TN:1
Word: pagtapos | Lemma: tapos | cua_bernice_s11_tags.txt | SN:71 | TN:16
Word: pagtatapos | Lemma: tapos | a56_227_tags.txt | SN:10 | TN:1
Word: pagtatapos | Lemma: tapos | a56_238to240_tags.txt | SN:13 | TN:16
Word: pagtatapos | Lemma: tapos | cua_bernice_s11_tags.txt | SN:81 | TN:1
Word: palagi | Lemma: palagi | a56_252_tags.txt | SN:7 | TN:19
Word: palagi | Lemma: lagi | a56_253to258_tags.txt | SN:137 | TN:13
Word: paminsan | Lemma: minsan | a56_260_tags.txt | SN:4 | TN:6
Word: paminsan-minsan | Lemma: minsan | a56_264_tags.txt | SN:33 | TN:1
Word: paminsan-minsan | Lemma: minsan | cua_bernice_s11_tags.txt | SN:61 | TN:11
Word: paminsan-minsan | Lemma: minsan | cua_bernice_s11_tags.txt | SN:93 | TN:18
Word: panahon | Lemma: panahon | a56_263_tags.txt | SN:10 | TN:5
Word: panahon | Lemma: panahon | a56_263_tags.txt | SN:22 | TN:4
Word: panahon | Lemma: panahon | cua_bernice_s11_tags.txt | SN:17 | TN:15
Word: pangmatagalan | Lemma: tagal | a56_235to237_tags.txt | SN:2 | TN:24
Word: pasimula | Lemma: mula | a56_211_tags.txt | SN:23 | TN:27
Word: patapos | Lemma: tapos | a56_198_tags.txt | SN:32 | TN:1
Word: sa | Lemma: sa | a56_213_tags.txt | SN:39 | TN:23
Word: sa_huli | Lemma: sa_huli | a56_260_tags.txt | SN:11 | TN:6
Word: sa_huli | Lemma: sa_huli | a56_263_tags.txt | SN:9 | TN:17
Word: sa_huling | Lemma: sa_huli | a56_250_tags.txt | SN:14 | TN:32
Word: sa_loob | Lemma: sa_loob | a56_181to186_tags.txt | SN:3 | TN:17
Word: sa_loob | Lemma: sa_loob | a56_225_tags.txt | SN:6 | TN:21
Word: sa_loob | Lemma: sa_loob | a56_235to237_tags.txt | SN:32 | TN:30
Word: sa_loob | Lemma: sa_loob | a56_248_tags.txt | SN:30 | TN:36
Word: sa_loob | Lemma: sa_loob | cua_bernice_s11_tags.txt | SN:21 | TN:17
Word: sa_loob | Lemma: sa_loob | cua_bernice_s11_tags.txt | SN:23 | TN:53
Word: sa_loob | Lemma: sa_loob | cua_bernice_s11_tags.txt | SN:74 | TN:19
Word: sa_pagitan | Lemma: sa_pagitan | a56_253to258_tags.txt | SN:48 | TN:1
Word: sa_pagitan | Lemma: sa_pagitan | a56_253to258_tags.txt | SN:101 | TN:3
Word: sa_pagitan | Lemma: sa_pagitan | a56_253to258_tags.txt | SN:148 | TN:4
Word: sa_pagitan | Lemma: sa_pagitan | a56_253to258_tags.txt | SN:154 | TN:15
Word: sa_pagitan_ng | Lemma: sa_pagitan_ng | a56_263_tags.txt | SN:13 | TN:9
Word: sa_pagliko | Lemma: sa_liko | a56_259_tags.txt | SN:17 | TN:15
Word: saan | Lemma: saan | a56_198_tags.txt | SN:9 | TN:6
Word: samantala | Lemma: samantala | a56_264_tags.txt | SN:25 | TN:10
Word: simula | Lemma: mula | a56_198_tags.txt | SN:29 | TN:27
Word: simula | Lemma: mula | a56_193to197_tags.txt | SN:52 | TN:15
Word: simula | Lemma: mula | a56_181to186_tags.txt | SN:68 | TN:5
Word: simula | Lemma: mula | a56_181to186_tags.txt | SN:94 | TN:12
Word: simula | Lemma: simula | cua_bernice_s11_tags.txt | SN:108 | TN:13
Word: simula | Lemma: mula | a56_181to186_tags.txt | SN:141 | TN:7
Word: simula | Lemma: mula | a56_181to186_tags.txt | SN:142 | TN:2
Word: simula | Lemma: simula | a56_224_tags.txt | SN:21 | TN:7
Word: simula | Lemma: mula | a56_253to258_tags.txt | SN:32 | TN:1
Word: simula | Lemma: mula | a56_193to197_tags.txt | SN:50 | TN:1
Word: simula | Lemma: mula | a56_235to237_tags.txt | SN:56 | TN:6
Word: sinaunang-panahon | Lemma: sinauna-panahon | a56_263_tags.txt | SN:4 | TN:15
Word: sunod-sunod | Lemma: sunod | a56_235to237_tags.txt | SN:23 | TN:5
Word: susunod | Lemma: susunod | a56_252_tags.txt | SN:13 | TN:1
Word: taon-taon | Lemma: taon-taon | cua_bernice_s11_tags.txt | SN:51 | TN:13
Word: taong-taon | Lemma: taon | a56_259_tags.txt | SN:14 | TN:30
Word: tuwing | Lemma: tuwing | a56_181to186_tags.txt | SN:61 | TN:23
Word: tuwing | Lemma: tuwing | cua_bernice_s11_tags.txt | SN:40 | TN:14
Word: tuwing | Lemma: tuwing | cua_bernice_s11_tags.txt | SN:41 | TN:9
Word: tuwing | Lemma: tuwing | cua_bernice_s11_tags.txt | SN:41 | TN:14
Word: tuwing | Lemma: tuwing | cua_bernice_s11_tags.txt | SN:49 | TN:27
Word: uli | Lemma: uli | a56_263_tags.txt | SN:20 | TN:39
Word: uli | Lemma: uli | a56_263_tags.txt | SN:22 | TN:11
Word: uli | Lemma: uli | a56_264_tags.txt | SN:7 | TN:1
Word: umpisa | Lemma: umpisa | a56_181to186_tags.txt | SN:76 | TN:12
Word: wakas | Lemma: wakas | a56_181to186_tags.txt | SN:91 | TN:11
Word: wakas | Lemma: wakas | a56_213_tags.txt | SN:39 | TN:24
