POS Tag: PMC
Word:  | Lemma:  | a56_250_tags.txt | SN:9 | TN:43
Word: , | Lemma: , | a56_252_tags.txt | SN:7 | TN:16
Word: , | Lemma: , | a56_235to237_tags.txt | SN:70 | TN:8
Word: , | Lemma: , | a56_193to197_tags.txt | SN:78 | TN:9
Word: , | Lemma: , | a56_211_tags.txt | SN:15 | TN:2
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:36 | TN:14
Word: , | Lemma: , | a56_235to237_tags.txt | SN:38 | TN:26
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:32 | TN:13
Word: , | Lemma: , | a56_213_tags.txt | SN:39 | TN:21
Word: , | Lemma: , | a56_223_tags.txt | SN:11 | TN:53
Word: , | Lemma: , | a56_193to197_tags.txt | SN:43 | TN:17
Word: , | Lemma: , | a56_235to237_tags.txt | SN:62 | TN:16
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:76 | TN:44
Word: , | Lemma: , | a56_204_tags.txt | SN:19 | TN:13
Word: , | Lemma: , | a56_235to237_tags.txt | SN:2 | TN:3
Word: , | Lemma: , | a56_235to237_tags.txt | SN:23 | TN:12
Word: , | Lemma: , | a56_181to186_tags.txt | SN:61 | TN:2
Word: , | Lemma: , | a56_238to240_tags.txt | SN:71 | TN:2
Word: , | Lemma: , | a56_235to237_tags.txt | SN:34 | TN:17
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:59 | TN:2
Word: , | Lemma: , | a56_263_tags.txt | SN:16 | TN:8
Word: , | Lemma: , | a56_251_tags.txt | SN:24 | TN:27
Word: , | Lemma: , | a56_253to258_tags.txt | SN:106 | TN:15
Word: , | Lemma: , | a56_253to258_tags.txt | SN:73 | TN:28
Word: , | Lemma: , | a56_238to240_tags.txt | SN:62 | TN:22
Word: , | Lemma: , | a56_226_tags.txt | SN:12 | TN:5
Word: , | Lemma: , | a56_226_tags.txt | SN:26 | TN:23
Word: , | Lemma: , | a56_235to237_tags.txt | SN:13 | TN:22
Word: , | Lemma: , | a56_228_tags.txt | SN:5 | TN:30
Word: , | Lemma: , | a56_260_tags.txt | SN:15 | TN:4
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:52 | TN:35
Word: , | Lemma: , | a56_259_tags.txt | SN:12 | TN:2
Word: , | Lemma: , | a56_263_tags.txt | SN:26 | TN:14
Word: , | Lemma: , | a56_200_tags.txt | SN:20 | TN:4
Word: , | Lemma: , | a56_212_tags.txt | SN:17 | TN:5
Word: , | Lemma: , | a56_181to186_tags.txt | SN:145 | TN:13
Word: , | Lemma: , | a56_214_tags.txt | SN:3 | TN:12
Word: , | Lemma: , | a56_211_tags.txt | SN:1 | TN:26
Word: , | Lemma: , | a56_253to258_tags.txt | SN:62 | TN:3
Word: , | Lemma: , | a56_259_tags.txt | SN:17 | TN:48
Word: , | Lemma: , | a56_248_tags.txt | SN:17 | TN:35
Word: , | Lemma: , | a56_253to258_tags.txt | SN:165 | TN:4
Word: , | Lemma: , | a56_211_tags.txt | SN:21 | TN:5
Word: , | Lemma: , | a56_193to197_tags.txt | SN:70 | TN:11
Word: , | Lemma: , | a56_181to186_tags.txt | SN:11 | TN:7
Word: , | Lemma: , | a56_263_tags.txt | SN:11 | TN:2
Word: , | Lemma: , | a56_235to237_tags.txt | SN:1 | TN:18
Word: , | Lemma: , | a56_249_tags.txt | SN:1 | TN:2
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:20 | TN:32
Word: , | Lemma: , | a56_198_tags.txt | SN:2 | TN:6
Word: , | Lemma: , | a56_250_tags.txt | SN:18 | TN:24
Word: , | Lemma: , | a56_226_tags.txt | SN:11 | TN:18
Word: , | Lemma: , | a56_226_tags.txt | SN:14 | TN:11
Word: , | Lemma: , | a56_247_tags.txt | SN:28 | TN:23
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:44 | TN:18
Word: , | Lemma: , | a56_235to237_tags.txt | SN:52 | TN:27
Word: , | Lemma: , | a56_249_tags.txt | SN:7 | TN:16
Word: , | Lemma: , | a56_211_tags.txt | SN:23 | TN:47
Word: , | Lemma: , | a56_181to186_tags.txt | SN:142 | TN:5
Word: , | Lemma: , | a56_193to197_tags.txt | SN:73 | TN:17
Word: , | Lemma: , | a56_227_tags.txt | SN:10 | TN:8
Word: , | Lemma: , | a56_181to186_tags.txt | SN:31 | TN:105
Word: , | Lemma: , | a56_181to186_tags.txt | SN:31 | TN:119
Word: , | Lemma: , | a56_193to197_tags.txt | SN:54 | TN:11
Word: , | Lemma: , | a56_204_tags.txt | SN:2 | TN:17
Word: , | Lemma: , | a56_263_tags.txt | SN:8 | TN:4
Word: , | Lemma: , | a56_253to258_tags.txt | SN:109 | TN:7
Word: , | Lemma: , | a56_263_tags.txt | SN:1 | TN:9
Word: , | Lemma: , | a56_214_tags.txt | SN:5 | TN:5
Word: , | Lemma: , | a56_225_tags.txt | SN:28 | TN:18
Word: , | Lemma: , | a56_247_tags.txt | SN:6 | TN:1
Word: , | Lemma: , | a56_263_tags.txt | SN:20 | TN:8
Word: , | Lemma: , | a56_214_tags.txt | SN:20 | TN:33
Word: , | Lemma: , | a56_204_tags.txt | SN:7 | TN:24
Word: , | Lemma: , | a56_213_tags.txt | SN:35 | TN:12
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:4 | TN:9
Word: , | Lemma: , | a56_264_tags.txt | SN:25 | TN:2
Word: , | Lemma: , | a56_261_tags.txt | SN:21 | TN:11
Word: , | Lemma: , | a56_264_tags.txt | SN:19 | TN:1
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:27 | TN:8
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:31 | TN:23
Word: , | Lemma: , | a56_200_tags.txt | SN:12 | TN:13
Word: , | Lemma: , | a56_223_tags.txt | SN:11 | TN:42
Word: , | Lemma: , | a56_238to240_tags.txt | SN:14 | TN:55
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:20 | TN:30
Word: , | Lemma: , | a56_223_tags.txt | SN:16 | TN:28
Word: , | Lemma: , | a56_227_tags.txt | SN:15 | TN:5
Word: , | Lemma: , | a56_225_tags.txt | SN:14 | TN:36
Word: , | Lemma: , | a56_213_tags.txt | SN:10 | TN:21
Word: , | Lemma: , | a56_226_tags.txt | SN:16 | TN:6
Word: , | Lemma: , | a56_193to197_tags.txt | SN:44 | TN:26
Word: , | Lemma: , | a56_238to240_tags.txt | SN:48 | TN:15
Word: , | Lemma: , | a56_193to197_tags.txt | SN:107 | TN:18
Word: , | Lemma: , | a56_211_tags.txt | SN:9 | TN:15
Word: , | Lemma: , | a56_223_tags.txt | SN:16 | TN:10
Word: , | Lemma: , | a56_264_tags.txt | SN:11 | TN:3
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:31 | TN:28
Word: , | Lemma: , | a56_227_tags.txt | SN:7 | TN:2
Word: , | Lemma: , | a56_259_tags.txt | SN:9 | TN:14
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:12 | TN:5
Word: , | Lemma: , | a56_225_tags.txt | SN:3 | TN:7
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:52 | TN:60
Word: , | Lemma: , | a56_238to240_tags.txt | SN:56 | TN:18
Word: , | Lemma: , | a56_226_tags.txt | SN:7 | TN:29
Word: , | Lemma: , | a56_212_tags.txt | SN:13 | TN:16
Word: , | Lemma: , | a56_224_tags.txt | SN:20 | TN:17
Word: , | Lemma: , | a56_260_tags.txt | SN:11 | TN:19
Word: , | Lemma: , | a56_181to186_tags.txt | SN:88 | TN:8
Word: , | Lemma: , | a56_249_tags.txt | SN:14 | TN:7
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:60 | TN:1
Word: , | Lemma: , | a56_181to186_tags.txt | SN:144 | TN:5
Word: , | Lemma: , | a56_248_tags.txt | SN:24 | TN:5
Word: , | Lemma: , | cua_bernice_s11_tags.txt | SN:105 | TN:4
Word: , | Lemma: , | cua_bernice_s11_tags.txt | SN:42 | TN:14
Word: , | Lemma: , | a56_253to258_tags.txt | SN:168 | TN:26
Word: , | Lemma: , | a56_213_tags.txt | SN:37 | TN:11
Word: , | Lemma: , | a56_235to237_tags.txt | SN:18 | TN:20
Word: , | Lemma: , | a56_193to197_tags.txt | SN:16 | TN:8
Word: , | Lemma: , | a56_181to186_tags.txt | SN:95 | TN:3
Word: , | Lemma: , | a56_181to186_tags.txt | SN:36 | TN:9
Word: , | Lemma: , | a56_181to186_tags.txt | SN:72 | TN:35
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:67 | TN:14
Word: , | Lemma: , | a56_181to186_tags.txt | SN:65 | TN:8
Word: , | Lemma: , | a56_181to186_tags.txt | SN:27 | TN:42
Word: , | Lemma: , | a56_181to186_tags.txt | SN:2 | TN:40
Word: , | Lemma: , | a56_193to197_tags.txt | SN:20 | TN:7
Word: , | Lemma: , | a56_226_tags.txt | SN:30 | TN:4
Word: , | Lemma: , | a56_235to237_tags.txt | SN:10 | TN:9
Word: , | Lemma: , | a56_238to240_tags.txt | SN:9 | TN:2
Word: , | Lemma: , | a56_249_tags.txt | SN:25 | TN:13
Word: , | Lemma: , | a56_263_tags.txt | SN:25 | TN:18
Word: , | Lemma: , | cua_bernice_s11_tags.txt | SN:94 | TN:15
Word: , | Lemma: , | a56_193to197_tags.txt | SN:35 | TN:8
Word: , | Lemma: , | a56_252_tags.txt | SN:22 | TN:12
Word: , | Lemma: , | a56_235to237_tags.txt | SN:11 | TN:13
Word: , | Lemma: , | a56_250_tags.txt | SN:9 | TN:9
Word: , | Lemma: , | a56_223_tags.txt | SN:13 | TN:2
Word: , | Lemma: , | a56_248_tags.txt | SN:2 | TN:8
Word: , | Lemma: , | a56_227_tags.txt | SN:19 | TN:28
Word: , | Lemma: , | a56_224_tags.txt | SN:8 | TN:6
Word: , | Lemma: , | a56_212_tags.txt | SN:17 | TN:30
Word: , | Lemma: , | a56_181to186_tags.txt | SN:112 | TN:12
Word: , | Lemma: , | a56_193to197_tags.txt | SN:60 | TN:13
Word: , | Lemma: , | a56_259_tags.txt | SN:3 | TN:11
Word: , | Lemma: , | a56_261_tags.txt | SN:20 | TN:9
Word: , | Lemma: , | a56_224_tags.txt | SN:22 | TN:11
Word: , | Lemma: , | a56_193to197_tags.txt | SN:32 | TN:45
Word: , | Lemma: , | a56_193to197_tags.txt | SN:65 | TN:65
Word: , | Lemma: , | cua_bernice_s11_tags.txt | SN:7 | TN:39
Word: , | Lemma: , | a56_225_tags.txt | SN:20 | TN:8
Word: , | Lemma: , | a56_228_tags.txt | SN:21 | TN:8
Word: , | Lemma: , | a56_238to240_tags.txt | SN:33 | TN:60
Word: , | Lemma: , | a56_253to258_tags.txt | SN:95 | TN:10
Word: , | Lemma: , | a56_252_tags.txt | SN:23 | TN:8
Word: , | Lemma: , | a56_193to197_tags.txt | SN:64 | TN:23
Word: , | Lemma: , | a56_238to240_tags.txt | SN:48 | TN:18
Word: , | Lemma: , | a56_249_tags.txt | SN:14 | TN:9
Word: , | Lemma: , | a56_235to237_tags.txt | SN:13 | TN:20
Word: , | Lemma: , | a56_181to186_tags.txt | SN:42 | TN:16
Word: , | Lemma: , | a56_181to186_tags.txt | SN:57 | TN:18
Word: , | Lemma: , | a56_198_tags.txt | SN:9 | TN:4
Word: , | Lemma: , | a56_235to237_tags.txt | SN:63 | TN:18
Word: , | Lemma: , | a56_223_tags.txt | SN:2 | TN:16
Word: , | Lemma: , | a56_253to258_tags.txt | SN:8 | TN:2
Word: , | Lemma: , | a56_198_tags.txt | SN:9 | TN:2
Word: , | Lemma: , | a56_253to258_tags.txt | SN:56 | TN:17
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:32 | TN:23
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:47 | TN:13
Word: , | Lemma: , | a56_253to258_tags.txt | SN:10 | TN:13
Word: , | Lemma: , | a56_193to197_tags.txt | SN:29 | TN:37
Word: , | Lemma: , | a56_248_tags.txt | SN:29 | TN:2
Word: , | Lemma: , | a56_252_tags.txt | SN:5 | TN:4
Word: , | Lemma: , | cua_bernice_s11_tags.txt | SN:59 | TN:4
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:51 | TN:3
Word: , | Lemma: , | a56_226_tags.txt | SN:2 | TN:12
Word: , | Lemma: , | a56_260_tags.txt | SN:5 | TN:1
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:42 | TN:2
Word: , | Lemma: , | a56_251_tags.txt | SN:29 | TN:25
Word: , | Lemma: , | a56_253to258_tags.txt | SN:40 | TN:13
Word: , | Lemma: , | a56_214_tags.txt | SN:10 | TN:18
Word: , | Lemma: , | a56_224_tags.txt | SN:17 | TN:53
Word: , | Lemma: , | a56_193to197_tags.txt | SN:56 | TN:2
Word: , | Lemma: , | a56_181to186_tags.txt | SN:143 | TN:3
Word: , | Lemma: , | a56_198_tags.txt | SN:39 | TN:19
Word: , | Lemma: , | a56_261_tags.txt | SN:27 | TN:19
Word: , | Lemma: , | a56_253to258_tags.txt | SN:11 | TN:9
Word: , | Lemma: , | a56_261_tags.txt | SN:27 | TN:23
Word: , | Lemma: , | cua_bernice_s11_tags.txt | SN:68 | TN:7
Word: , | Lemma: , | a56_259_tags.txt | SN:11 | TN:15
Word: , | Lemma: , | a56_235to237_tags.txt | SN:14 | TN:20
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:50 | TN:2
Word: , | Lemma: , | a56_251_tags.txt | SN:23 | TN:2
Word: , | Lemma: , | a56_259_tags.txt | SN:2 | TN:10
Word: , | Lemma: , | a56_250_tags.txt | SN:11 | TN:12
Word: , | Lemma: , | a56_250_tags.txt | SN:21 | TN:5
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:34 | TN:7
Word: , | Lemma: , | a56_235to237_tags.txt | SN:71 | TN:2
Word: , | Lemma: , | a56_198_tags.txt | SN:13 | TN:20
Word: , | Lemma: , | a56_193to197_tags.txt | SN:73 | TN:15
Word: , | Lemma: , | a56_193to197_tags.txt | SN:90 | TN:29
Word: , | Lemma: , | a56_223_tags.txt | SN:5 | TN:58
Word: , | Lemma: , | a56_238to240_tags.txt | SN:11 | TN:5
Word: , | Lemma: , | a56_213_tags.txt | SN:17 | TN:23
Word: , | Lemma: , | a56_213_tags.txt | SN:43 | TN:1
Word: , | Lemma: , | a56_193to197_tags.txt | SN:1 | TN:39
Word: , | Lemma: , | a56_181to186_tags.txt | SN:29 | TN:21
Word: , | Lemma: , | a56_248_tags.txt | SN:10 | TN:46
Word: , | Lemma: , | a56_252_tags.txt | SN:3 | TN:28
Word: , | Lemma: , | a56_226_tags.txt | SN:14 | TN:20
Word: , | Lemma: , | a56_238to240_tags.txt | SN:51 | TN:24
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:45 | TN:2
Word: , | Lemma: , | a56_198_tags.txt | SN:26 | TN:26
Word: , | Lemma: , | a56_198_tags.txt | SN:32 | TN:52
Word: , | Lemma: , | a56_227_tags.txt | SN:14 | TN:20
Word: , | Lemma: , | a56_227_tags.txt | SN:4 | TN:6
Word: , | Lemma: , | a56_253to258_tags.txt | SN:82 | TN:1
Word: , | Lemma: , | a56_181to186_tags.txt | SN:41 | TN:2
Word: , | Lemma: , | a56_181to186_tags.txt | SN:41 | TN:15
Word: , | Lemma: , | a56_193to197_tags.txt | SN:41 | TN:22
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:21 | TN:9
Word: , | Lemma: , | a56_228_tags.txt | SN:14 | TN:3
Word: , | Lemma: , | a56_259_tags.txt | SN:20 | TN:13
Word: , | Lemma: , | a56_193to197_tags.txt | SN:18 | TN:15
Word: , | Lemma: , | a56_261_tags.txt | SN:12 | TN:7
Word: , | Lemma: , | a56_261_tags.txt | SN:27 | TN:13
Word: , | Lemma: , | a56_214_tags.txt | SN:47 | TN:23
Word: , | Lemma: , | a56_259_tags.txt | SN:9 | TN:16
Word: , | Lemma: , | a56_235to237_tags.txt | SN:54 | TN:36
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:40 | TN:19
Word: , | Lemma: , | a56_250_tags.txt | SN:10 | TN:25
Word: , | Lemma: , | a56_238to240_tags.txt | SN:28 | TN:20
Word: , | Lemma: , | a56_235to237_tags.txt | SN:5 | TN:27
Word: , | Lemma: , | a56_198_tags.txt | SN:16 | TN:25
Word: , | Lemma: , | a56_211_tags.txt | SN:13 | TN:3
Word: , | Lemma: , | a56_260_tags.txt | SN:3 | TN:28
Word: , | Lemma: , | a56_181to186_tags.txt | SN:44 | TN:8
Word: , | Lemma: , | a56_235to237_tags.txt | SN:10 | TN:2
Word: , | Lemma: , | a56_253to258_tags.txt | SN:31 | TN:14
Word: , | Lemma: , | a56_181to186_tags.txt | SN:96 | TN:3
Word: , | Lemma: , | a56_228_tags.txt | SN:15 | TN:14
Word: , | Lemma: , | a56_261_tags.txt | SN:20 | TN:44
Word: , | Lemma: , | a56_228_tags.txt | SN:18 | TN:19
Word: , | Lemma: , | a56_238to240_tags.txt | SN:26 | TN:14
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:5 | TN:36
Word: , | Lemma: , | a56_264_tags.txt | SN:25 | TN:9
Word: , | Lemma: , | a56_181to186_tags.txt | SN:87 | TN:24
Word: , | Lemma: , | a56_181to186_tags.txt | SN:34 | TN:20
Word: , | Lemma: , | a56_181to186_tags.txt | SN:6 | TN:25
Word: , | Lemma: , | a56_181to186_tags.txt | SN:31 | TN:75
Word: , | Lemma: , | a56_193to197_tags.txt | SN:88 | TN:23
Word: , | Lemma: , | a56_238to240_tags.txt | SN:24 | TN:13
Word: , | Lemma: , | a56_213_tags.txt | SN:43 | TN:10
Word: , | Lemma: , | a56_223_tags.txt | SN:3 | TN:29
Word: , | Lemma: , | a56_238to240_tags.txt | SN:21 | TN:12
Word: , | Lemma: , | a56_235to237_tags.txt | SN:7 | TN:33
Word: , | Lemma: , | a56_223_tags.txt | SN:12 | TN:45
Word: , | Lemma: , | a56_226_tags.txt | SN:25 | TN:9
Word: , | Lemma: , | cua_bernice_s11_tags.txt | SN:84 | TN:20
Word: , | Lemma: , | a56_193to197_tags.txt | SN:32 | TN:15
Word: , | Lemma: , | a56_226_tags.txt | SN:26 | TN:2
Word: , | Lemma: , | a56_228_tags.txt | SN:2 | TN:5
Word: , | Lemma: , | a56_249_tags.txt | SN:2 | TN:4
Word: , | Lemma: , | a56_213_tags.txt | SN:31 | TN:35
Word: , | Lemma: , | a56_224_tags.txt | SN:19 | TN:19
Word: , | Lemma: , | a56_249_tags.txt | SN:2 | TN:20
Word: , | Lemma: , | a56_263_tags.txt | SN:24 | TN:10
Word: , | Lemma: , | a56_223_tags.txt | SN:23 | TN:13
Word: , | Lemma: , | a56_223_tags.txt | SN:11 | TN:44
Word: , | Lemma: , | a56_181to186_tags.txt | SN:27 | TN:49
Word: , | Lemma: , | a56_212_tags.txt | SN:21 | TN:11
Word: , | Lemma: , | a56_263_tags.txt | SN:10 | TN:22
Word: , | Lemma: , | a56_235to237_tags.txt | SN:35 | TN:2
Word: , | Lemma: , | a56_193to197_tags.txt | SN:22 | TN:13
Word: , | Lemma: , | a56_235to237_tags.txt | SN:62 | TN:2
Word: , | Lemma: , | a56_253to258_tags.txt | SN:85 | TN:7
Word: , | Lemma: , | cua_bernice_s11_tags.txt | SN:54 | TN:8
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:4 | TN:35
Word: , | Lemma: , | a56_253to258_tags.txt | SN:124 | TN:31
Word: , | Lemma: , | cua_bernice_s11_tags.txt | SN:32 | TN:4
Word: , | Lemma: , | cua_bernice_s11_tags.txt | SN:65 | TN:7
Word: , | Lemma: , | a56_253to258_tags.txt | SN:90 | TN:15
Word: , | Lemma: , | a56_227_tags.txt | SN:23 | TN:2
Word: , | Lemma: , | a56_253to258_tags.txt | SN:125 | TN:29
Word: , | Lemma: , | a56_181to186_tags.txt | SN:96 | TN:67
Word: , | Lemma: , | a56_181to186_tags.txt | SN:127 | TN:11
Word: , | Lemma: , | a56_226_tags.txt | SN:20 | TN:2
Word: , | Lemma: , | a56_235to237_tags.txt | SN:21 | TN:13
Word: , | Lemma: , | a56_235to237_tags.txt | SN:57 | TN:10
Word: , | Lemma: , | a56_251_tags.txt | SN:24 | TN:4
Word: , | Lemma: , | a56_264_tags.txt | SN:9 | TN:15
Word: , | Lemma: , | a56_259_tags.txt | SN:2 | TN:2
Word: , | Lemma: , | a56_193to197_tags.txt | SN:58 | TN:15
Word: , | Lemma: , | a56_211_tags.txt | SN:29 | TN:20
Word: , | Lemma: , | a56_213_tags.txt | SN:10 | TN:16
Word: , | Lemma: , | a56_224_tags.txt | SN:31 | TN:21
Word: , | Lemma: , | a56_181to186_tags.txt | SN:141 | TN:11
Word: , | Lemma: , | a56_247_tags.txt | SN:13 | TN:32
Word: , | Lemma: , | a56_235to237_tags.txt | SN:10 | TN:17
Word: , | Lemma: , | a56_252_tags.txt | SN:18 | TN:2
Word: , | Lemma: , | a56_252_tags.txt | SN:3 | TN:23
Word: , | Lemma: , | a56_235to237_tags.txt | SN:21 | TN:5
Word: , | Lemma: , | a56_211_tags.txt | SN:1 | TN:10
Word: , | Lemma: , | a56_250_tags.txt | SN:24 | TN:15
Word: , | Lemma: , | a56_238to240_tags.txt | SN:43 | TN:2
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:16 | TN:22
Word: , | Lemma: , | a56_253to258_tags.txt | SN:144 | TN:18
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:5 | TN:54
Word: , | Lemma: , | a56_223_tags.txt | SN:12 | TN:35
Word: , | Lemma: , | a56_193to197_tags.txt | SN:42 | TN:19
Word: , | Lemma: , | a56_193to197_tags.txt | SN:61 | TN:18
Word: , | Lemma: , | a56_193to197_tags.txt | SN:98 | TN:23
Word: , | Lemma: , | a56_227_tags.txt | SN:25 | TN:7
Word: , | Lemma: , | a56_264_tags.txt | SN:34 | TN:1
Word: , | Lemma: , | cua_bernice_s11_tags.txt | SN:16 | TN:7
Word: , | Lemma: , | a56_248_tags.txt | SN:25 | TN:2
Word: , | Lemma: , | a56_264_tags.txt | SN:15 | TN:23
Word: , | Lemma: , | a56_226_tags.txt | SN:27 | TN:23
Word: , | Lemma: , | a56_247_tags.txt | SN:28 | TN:11
Word: , | Lemma: , | a56_193to197_tags.txt | SN:98 | TN:16
Word: , | Lemma: , | a56_250_tags.txt | SN:18 | TN:13
Word: , | Lemma: , | a56_259_tags.txt | SN:13 | TN:20
Word: , | Lemma: , | a56_193to197_tags.txt | SN:34 | TN:23
Word: , | Lemma: , | a56_181to186_tags.txt | SN:31 | TN:88
Word: , | Lemma: , | a56_181to186_tags.txt | SN:74 | TN:8
Word: , | Lemma: , | a56_181to186_tags.txt | SN:135 | TN:3
Word: , | Lemma: , | a56_193to197_tags.txt | SN:41 | TN:1
Word: , | Lemma: , | a56_204_tags.txt | SN:6 | TN:7
Word: , | Lemma: , | a56_251_tags.txt | SN:6 | TN:24
Word: , | Lemma: , | a56_193to197_tags.txt | SN:54 | TN:20
Word: , | Lemma: , | a56_238to240_tags.txt | SN:12 | TN:13
Word: , | Lemma: , | a56_223_tags.txt | SN:1 | TN:13
Word: , | Lemma: , | a56_225_tags.txt | SN:21 | TN:1
Word: , | Lemma: , | a56_249_tags.txt | SN:9 | TN:10
Word: , | Lemma: , | a56_193to197_tags.txt | SN:32 | TN:48
Word: , | Lemma: , | a56_198_tags.txt | SN:8 | TN:11
Word: , | Lemma: , | a56_253to258_tags.txt | SN:66 | TN:4
Word: , | Lemma: , | a56_235to237_tags.txt | SN:37 | TN:2
Word: , | Lemma: , | a56_227_tags.txt | SN:4 | TN:79
Word: , | Lemma: , | a56_181to186_tags.txt | SN:124 | TN:2
Word: , | Lemma: , | a56_193to197_tags.txt | SN:53 | TN:8
Word: , | Lemma: , | a56_225_tags.txt | SN:7 | TN:10
Word: , | Lemma: , | a56_263_tags.txt | SN:20 | TN:37
Word: , | Lemma: , | cua_bernice_s11_tags.txt | SN:40 | TN:11
Word: , | Lemma: , | a56_193to197_tags.txt | SN:110 | TN:11
Word: , | Lemma: , | a56_235to237_tags.txt | SN:23 | TN:4
Word: , | Lemma: , | a56_251_tags.txt | SN:16 | TN:17
Word: , | Lemma: , | cua_bernice_s11_tags.txt | SN:38 | TN:23
Word: , | Lemma: , | a56_264_tags.txt | SN:18 | TN:11
Word: , | Lemma: , | a56_227_tags.txt | SN:21 | TN:1
Word: , | Lemma: , | a56_252_tags.txt | SN:13 | TN:4
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:50 | TN:23
Word: , | Lemma: , | a56_260_tags.txt | SN:1 | TN:19
Word: , | Lemma: , | a56_260_tags.txt | SN:12 | TN:25
Word: , | Lemma: , | a56_238to240_tags.txt | SN:57 | TN:11
Word: , | Lemma: , | a56_193to197_tags.txt | SN:64 | TN:12
Word: , | Lemma: , | a56_263_tags.txt | SN:18 | TN:27
Word: , | Lemma: , | a56_253to258_tags.txt | SN:112 | TN:22
Word: , | Lemma: , | a56_235to237_tags.txt | SN:72 | TN:3
Word: , | Lemma: , | a56_253to258_tags.txt | SN:86 | TN:14
Word: , | Lemma: , | a56_253to258_tags.txt | SN:120 | TN:11
Word: , | Lemma: , | a56_212_tags.txt | SN:21 | TN:22
Word: , | Lemma: , | a56_214_tags.txt | SN:3 | TN:25
Word: , | Lemma: , | a56_238to240_tags.txt | SN:58 | TN:16
Word: , | Lemma: , | a56_264_tags.txt | SN:27 | TN:9
Word: , | Lemma: , | a56_223_tags.txt | SN:18 | TN:6
Word: , | Lemma: , | a56_235to237_tags.txt | SN:13 | TN:3
Word: , | Lemma: , | a56_261_tags.txt | SN:25 | TN:5
Word: , | Lemma: , | a56_248_tags.txt | SN:22 | TN:10
Word: , | Lemma: , | a56_250_tags.txt | SN:9 | TN:37
Word: , | Lemma: , | a56_263_tags.txt | SN:18 | TN:45
Word: , | Lemma: , | a56_253to258_tags.txt | SN:128 | TN:24
Word: , | Lemma: , | a56_193to197_tags.txt | SN:108 | TN:9
Word: , | Lemma: , | a56_181to186_tags.txt | SN:142 | TN:26
Word: , | Lemma: , | a56_228_tags.txt | SN:11 | TN:2
Word: , | Lemma: , | a56_235to237_tags.txt | SN:54 | TN:24
Word: , | Lemma: , | a56_263_tags.txt | SN:15 | TN:12
Word: , | Lemma: , | a56_224_tags.txt | SN:17 | TN:7
Word: , | Lemma: , | a56_259_tags.txt | SN:17 | TN:2
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:4 | TN:33
Word: , | Lemma: , | a56_235to237_tags.txt | SN:45 | TN:10
Word: , | Lemma: , | a56_261_tags.txt | SN:15 | TN:33
Word: , | Lemma: , | a56_253to258_tags.txt | SN:168 | TN:28
Word: , | Lemma: , | a56_181to186_tags.txt | SN:11 | TN:12
Word: , | Lemma: , | a56_200_tags.txt | SN:1 | TN:8
Word: , | Lemma: , | a56_193to197_tags.txt | SN:36 | TN:30
Word: , | Lemma: , | a56_228_tags.txt | SN:1 | TN:9
Word: , | Lemma: , | lopez_clement_s11_tags.txt | SN:18 | TN:26
Word: , | Lemma: , | a56_198_tags.txt | SN:24 | TN:28
Word: , | Lemma: , | a56_181to186_tags.txt | SN:28 | TN:13
Word: , | Lemma: , | a56_181to186_tags.txt | SN:81 | TN:8
Word: , | Lemma: , | a56_181to186_tags.txt | SN:99 | TN:23
Word: , | Lemma: , | a56_261_tags.txt | SN:20 | TN:18
Word: , | Lemma: , | a56_263_tags.txt | SN:12 | TN:33
Word: , | Lemma: , | a56_250_tags.txt | SN:2 | TN:4
Word: , | Lemma: , | a56_214_tags.txt | SN:43 | TN:52
