POS Tag: CCA
Word: At | Lemma: At | a56_193to197_tags.txt | SN:32 | TN:0
Word: at | Lemma: at | a56_181to186_tags.txt | SN:46 | TN:36
Word: at | Lemma: at | a56_181to186_tags.txt | SN:74 | TN:20
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:111 | TN:9
Word: at | Lemma: at | a56_238to240_tags.txt | SN:30 | TN:15
Word: at | Lemma: at | a56_238to240_tags.txt | SN:2 | TN:3
Word: at | Lemma: at | a56_238to240_tags.txt | SN:4 | TN:42
Word: at | Lemma: at | a56_263_tags.txt | SN:20 | TN:6
Word: at | Lemma: at | a56_259_tags.txt | SN:10 | TN:18
Word: at | Lemma: at | a56_263_tags.txt | SN:18 | TN:46
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:59 | TN:10
Word: at | Lemma: at | a56_250_tags.txt | SN:7 | TN:23
Word: at | Lemma: at | a56_261_tags.txt | SN:6 | TN:8
Word: at | Lemma: at | a56_263_tags.txt | SN:12 | TN:2
Word: at | Lemma: at | a56_253to258_tags.txt | SN:2 | TN:13
Word: at | Lemma: at | a56_193to197_tags.txt | SN:86 | TN:12
Word: at | Lemma: at | a56_211_tags.txt | SN:37 | TN:35
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:96 | TN:17
Word: at | Lemma: at | a56_213_tags.txt | SN:41 | TN:21
Word: at | Lemma: at | a56_260_tags.txt | SN:10 | TN:17
Word: at | Lemma: at | a56_250_tags.txt | SN:15 | TN:6
Word: at | Lemma: at | a56_181to186_tags.txt | SN:97 | TN:22
Word: at | Lemma: at | a56_181to186_tags.txt | SN:122 | TN:20
Word: at | Lemma: at | a56_193to197_tags.txt | SN:99 | TN:15
Word: at | Lemma: at | a56_235to237_tags.txt | SN:16 | TN:7
Word: at | Lemma: at | a56_250_tags.txt | SN:3 | TN:3
Word: at | Lemma: at | a56_198_tags.txt | SN:32 | TN:11
Word: at | Lemma: at | a56_253to258_tags.txt | SN:61 | TN:16
Word: at | Lemma: at | a56_249_tags.txt | SN:1 | TN:9
Word: at | Lemma: at | a56_260_tags.txt | SN:9 | TN:22
Word: at | Lemma: at | a56_193to197_tags.txt | SN:28 | TN:55
Word: at | Lemma: at | a56_235to237_tags.txt | SN:32 | TN:17
Word: at | Lemma: at | a56_238to240_tags.txt | SN:19 | TN:36
Word: at | Lemma: at | a56_235to237_tags.txt | SN:11 | TN:24
Word: at | Lemma: at | a56_238to240_tags.txt | SN:8 | TN:5
Word: at | Lemma: at | a56_249_tags.txt | SN:14 | TN:18
Word: at | Lemma: at | a56_212_tags.txt | SN:5 | TN:14
Word: at | Lemma: at | a56_213_tags.txt | SN:13 | TN:15
Word: at | Lemma: at | a56_263_tags.txt | SN:22 | TN:20
Word: at | Lemma: at | a56_227_tags.txt | SN:17 | TN:40
Word: at | Lemma: at | a56_253to258_tags.txt | SN:90 | TN:11
Word: at | Lemma: at | a56_181to186_tags.txt | SN:27 | TN:77
Word: at | Lemma: at | a56_252_tags.txt | SN:2 | TN:22
Word: at | Lemma: at | a56_235to237_tags.txt | SN:7 | TN:30
Word: at | Lemma: at | a56_235to237_tags.txt | SN:27 | TN:18
Word: at | Lemma: at | a56_261_tags.txt | SN:20 | TN:51
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:44 | TN:13
Word: at | Lemma: at | a56_214_tags.txt | SN:14 | TN:16
Word: at | Lemma: at | a56_261_tags.txt | SN:9 | TN:20
Word: at | Lemma: at | a56_250_tags.txt | SN:6 | TN:8
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:5 | TN:45
Word: at | Lemma: at | a56_247_tags.txt | SN:4 | TN:6
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:23 | TN:29
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:33 | TN:12
Word: at | Lemma: at | a56_263_tags.txt | SN:26 | TN:20
Word: at | Lemma: at | a56_248_tags.txt | SN:17 | TN:30
Word: at | Lemma: at | a56_223_tags.txt | SN:5 | TN:11
Word: at | Lemma: at | a56_193to197_tags.txt | SN:96 | TN:10
Word: at | Lemma: at | a56_200_tags.txt | SN:13 | TN:15
Word: at | Lemma: at | a56_251_tags.txt | SN:31 | TN:4
Word: at | Lemma: at | a56_252_tags.txt | SN:17 | TN:29
Word: at | Lemma: at | a56_226_tags.txt | SN:5 | TN:14
Word: at | Lemma: at | a56_224_tags.txt | SN:9 | TN:10
Word: at | Lemma: at | a56_225_tags.txt | SN:13 | TN:10
Word: at | Lemma: at | a56_260_tags.txt | SN:13 | TN:22
Word: at | Lemma: at | a56_181to186_tags.txt | SN:120 | TN:22
Word: at | Lemma: at | a56_193to197_tags.txt | SN:7 | TN:11
Word: at | Lemma: at | a56_213_tags.txt | SN:17 | TN:12
Word: at | Lemma: at | a56_263_tags.txt | SN:12 | TN:20
Word: at | Lemma: at | a56_223_tags.txt | SN:23 | TN:24
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:31 | TN:29
Word: at | Lemma: at | a56_235to237_tags.txt | SN:10 | TN:24
Word: at | Lemma: at | a56_193to197_tags.txt | SN:11 | TN:15
Word: at | Lemma: at | a56_253to258_tags.txt | SN:6 | TN:15
Word: at | Lemma: at | a56_235to237_tags.txt | SN:72 | TN:22
Word: at | Lemma: at | a56_252_tags.txt | SN:8 | TN:29
Word: at | Lemma: at | a56_264_tags.txt | SN:26 | TN:20
Word: at | Lemma: at | a56_224_tags.txt | SN:21 | TN:9
Word: at | Lemma: at | a56_235to237_tags.txt | SN:14 | TN:7
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:75 | TN:9
Word: at | Lemma: at | a56_181to186_tags.txt | SN:36 | TN:10
Word: at | Lemma: at | a56_181to186_tags.txt | SN:89 | TN:3
Word: at | Lemma: at | a56_181to186_tags.txt | SN:126 | TN:17
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:57 | TN:10
Word: at | Lemma: at | a56_250_tags.txt | SN:18 | TN:21
Word: at | Lemma: at | a56_253to258_tags.txt | SN:108 | TN:8
Word: at | Lemma: at | a56_260_tags.txt | SN:1 | TN:22
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:31 | TN:7
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:61 | TN:12
Word: at | Lemma: at | a56_224_tags.txt | SN:31 | TN:22
Word: at | Lemma: at | a56_238to240_tags.txt | SN:65 | TN:6
Word: at | Lemma: at | a56_193to197_tags.txt | SN:28 | TN:35
Word: at | Lemma: at | a56_193to197_tags.txt | SN:59 | TN:47
Word: at | Lemma: at | a56_213_tags.txt | SN:21 | TN:27
Word: at | Lemma: at | a56_250_tags.txt | SN:10 | TN:11
Word: at | Lemma: at | a56_224_tags.txt | SN:21 | TN:18
Word: at | Lemma: at | a56_212_tags.txt | SN:1 | TN:3
Word: at | Lemma: at | a56_235to237_tags.txt | SN:10 | TN:44
Word: at | Lemma: at | a56_264_tags.txt | SN:10 | TN:27
Word: at | Lemma: at | a56_263_tags.txt | SN:25 | TN:19
Word: at | Lemma: at | a56_212_tags.txt | SN:17 | TN:46
Word: at | Lemma: at | a56_200_tags.txt | SN:14 | TN:25
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:37 | TN:13
Word: at | Lemma: at | a56_250_tags.txt | SN:3 | TN:11
Word: at | Lemma: at | a56_253to258_tags.txt | SN:80 | TN:18
Word: at | Lemma: at | a56_200_tags.txt | SN:29 | TN:10
Word: at | Lemma: at | a56_193to197_tags.txt | SN:78 | TN:10
Word: at | Lemma: at | a56_193to197_tags.txt | SN:112 | TN:11
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:46 | TN:17
Word: at | Lemma: at | a56_225_tags.txt | SN:13 | TN:3
Word: at | Lemma: at | a56_253to258_tags.txt | SN:31 | TN:32
Word: at | Lemma: at | a56_264_tags.txt | SN:25 | TN:13
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:49 | TN:27
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:37 | TN:10
Word: at | Lemma: at | a56_198_tags.txt | SN:37 | TN:14
Word: at | Lemma: at | a56_204_tags.txt | SN:8 | TN:9
Word: at | Lemma: at | a56_228_tags.txt | SN:10 | TN:15
Word: at | Lemma: at | a56_238to240_tags.txt | SN:22 | TN:28
Word: at | Lemma: at | a56_259_tags.txt | SN:12 | TN:21
Word: at | Lemma: at | a56_238to240_tags.txt | SN:65 | TN:17
Word: at | Lemma: at | a56_253to258_tags.txt | SN:86 | TN:15
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:67 | TN:33
Word: at | Lemma: at | a56_181to186_tags.txt | SN:95 | TN:7
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:32 | TN:10
Word: at | Lemma: at | a56_193to197_tags.txt | SN:44 | TN:21
Word: at | Lemma: at | a56_248_tags.txt | SN:3 | TN:10
Word: at | Lemma: at | a56_193to197_tags.txt | SN:103 | TN:18
Word: at | Lemma: at | a56_181to186_tags.txt | SN:145 | TN:19
Word: at | Lemma: at | a56_193to197_tags.txt | SN:1 | TN:42
Word: at | Lemma: at | a56_193to197_tags.txt | SN:36 | TN:31
Word: at | Lemma: at | a56_223_tags.txt | SN:12 | TN:18
Word: at | Lemma: at | a56_252_tags.txt | SN:22 | TN:8
Word: at | Lemma: at | a56_263_tags.txt | SN:20 | TN:20
Word: at | Lemma: at | a56_251_tags.txt | SN:10 | TN:5
Word: at | Lemma: at | a56_253to258_tags.txt | SN:36 | TN:7
Word: at | Lemma: at | a56_198_tags.txt | SN:39 | TN:30
Word: at | Lemma: at | a56_235to237_tags.txt | SN:8 | TN:29
Word: at | Lemma: at | a56_253to258_tags.txt | SN:45 | TN:5
Word: at | Lemma: at | a56_224_tags.txt | SN:20 | TN:18
Word: at | Lemma: at | a56_238to240_tags.txt | SN:1 | TN:10
Word: at | Lemma: at | a56_235to237_tags.txt | SN:64 | TN:10
Word: at | Lemma: at | a56_238to240_tags.txt | SN:22 | TN:41
Word: at | Lemma: at | a56_260_tags.txt | SN:3 | TN:40
Word: at | Lemma: at | a56_251_tags.txt | SN:1 | TN:2
Word: at | Lemma: at | a56_193to197_tags.txt | SN:28 | TN:50
Word: at | Lemma: at | a56_204_tags.txt | SN:4 | TN:23
Word: at | Lemma: at | a56_249_tags.txt | SN:26 | TN:11
Word: at | Lemma: at | a56_198_tags.txt | SN:23 | TN:17
Word: at | Lemma: at | a56_249_tags.txt | SN:8 | TN:20
Word: at | Lemma: at | a56_247_tags.txt | SN:11 | TN:9
Word: at | Lemma: at | a56_212_tags.txt | SN:3 | TN:38
Word: at | Lemma: at | a56_213_tags.txt | SN:33 | TN:24
Word: at | Lemma: at | a56_247_tags.txt | SN:3 | TN:20
Word: at | Lemma: at | a56_249_tags.txt | SN:22 | TN:3
Word: at | Lemma: at | a56_253to258_tags.txt | SN:45 | TN:18
Word: at | Lemma: at | a56_259_tags.txt | SN:17 | TN:8
Word: at | Lemma: at | a56_249_tags.txt | SN:18 | TN:13
Word: at | Lemma: at | a56_235to237_tags.txt | SN:11 | TN:4
Word: at | Lemma: at | a56_181to186_tags.txt | SN:6 | TN:6
Word: at | Lemma: at | a56_181to186_tags.txt | SN:6 | TN:26
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:94 | TN:16
Word: at | Lemma: at | a56_253to258_tags.txt | SN:9 | TN:21
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:98 | TN:1
Word: at | Lemma: at | a56_181to186_tags.txt | SN:28 | TN:25
Word: at | Lemma: at | a56_253to258_tags.txt | SN:16 | TN:9
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:65 | TN:32
Word: at | Lemma: at | a56_226_tags.txt | SN:2 | TN:32
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:64 | TN:18
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:69 | TN:1
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:16 | TN:7
Word: at | Lemma: at | a56_193to197_tags.txt | SN:67 | TN:8
Word: at | Lemma: at | a56_213_tags.txt | SN:10 | TN:14
Word: at | Lemma: at | a56_251_tags.txt | SN:16 | TN:18
Word: at | Lemma: at | a56_181to186_tags.txt | SN:130 | TN:6
Word: at | Lemma: at | a56_198_tags.txt | SN:16 | TN:7
Word: at | Lemma: at | a56_211_tags.txt | SN:17 | TN:6
Word: at | Lemma: at | a56_248_tags.txt | SN:26 | TN:8
Word: at | Lemma: at | a56_248_tags.txt | SN:7 | TN:11
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:14 | TN:17
Word: at | Lemma: at | a56_200_tags.txt | SN:16 | TN:20
Word: at | Lemma: at | a56_214_tags.txt | SN:36 | TN:18
Word: at | Lemma: at | a56_212_tags.txt | SN:35 | TN:42
Word: at | Lemma: at | a56_249_tags.txt | SN:22 | TN:25
Word: at | Lemma: at | a56_250_tags.txt | SN:1 | TN:16
Word: at | Lemma: at | a56_264_tags.txt | SN:23 | TN:26
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:32 | TN:30
Word: at | Lemma: at | a56_238to240_tags.txt | SN:10 | TN:3
Word: at | Lemma: at | a56_251_tags.txt | SN:2 | TN:4
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:6 | TN:56
Word: at | Lemma: at | a56_193to197_tags.txt | SN:65 | TN:40
Word: at | Lemma: at | a56_260_tags.txt | SN:12 | TN:7
Word: at | Lemma: at | a56_263_tags.txt | SN:18 | TN:10
Word: at | Lemma: at | a56_248_tags.txt | SN:10 | TN:60
Word: at | Lemma: at | a56_259_tags.txt | SN:17 | TN:40
Word: at | Lemma: at | a56_253to258_tags.txt | SN:100 | TN:29
Word: at | Lemma: at | a56_226_tags.txt | SN:6 | TN:39
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:8 | TN:13
Word: at | Lemma: at | a56_250_tags.txt | SN:24 | TN:23
Word: at | Lemma: at | a56_238to240_tags.txt | SN:73 | TN:20
Word: at | Lemma: at | a56_204_tags.txt | SN:17 | TN:26
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:33 | TN:14
Word: at | Lemma: at | a56_214_tags.txt | SN:22 | TN:11
Word: at | Lemma: at | a56_253to258_tags.txt | SN:131 | TN:30
Word: at | Lemma: at | a56_211_tags.txt | SN:1 | TN:14
Word: at | Lemma: at | a56_193to197_tags.txt | SN:27 | TN:18
Word: at | Lemma: at | a56_181to186_tags.txt | SN:96 | TN:25
Word: at | Lemma: at | a56_181to186_tags.txt | SN:8 | TN:81
Word: at | Lemma: at | a56_181to186_tags.txt | SN:93 | TN:25
Word: at | Lemma: at | a56_193to197_tags.txt | SN:49 | TN:35
Word: at | Lemma: at | a56_227_tags.txt | SN:8 | TN:13
Word: at | Lemma: at | a56_261_tags.txt | SN:26 | TN:3
Word: at | Lemma: at | a56_193to197_tags.txt | SN:58 | TN:28
Word: at | Lemma: at | a56_193to197_tags.txt | SN:112 | TN:19
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:6 | TN:10
Word: at | Lemma: at | a56_238to240_tags.txt | SN:50 | TN:13
Word: at | Lemma: at | a56_259_tags.txt | SN:19 | TN:28
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:7 | TN:20
Word: at | Lemma: at | a56_204_tags.txt | SN:21 | TN:23
Word: at | Lemma: at | a56_264_tags.txt | SN:22 | TN:11
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:45 | TN:16
Word: at | Lemma: at | a56_248_tags.txt | SN:14 | TN:38
Word: at | Lemma: at | a56_260_tags.txt | SN:16 | TN:11
Word: at | Lemma: at | a56_259_tags.txt | SN:16 | TN:21
Word: at | Lemma: at | a56_247_tags.txt | SN:23 | TN:5
Word: at | Lemma: at | a56_248_tags.txt | SN:1 | TN:9
Word: at | Lemma: at | a56_214_tags.txt | SN:28 | TN:7
Word: at | Lemma: at | a56_193to197_tags.txt | SN:105 | TN:33
Word: at | Lemma: at | a56_200_tags.txt | SN:30 | TN:7
Word: at | Lemma: at | a56_212_tags.txt | SN:17 | TN:6
Word: at | Lemma: at | a56_249_tags.txt | SN:11 | TN:7
Word: at | Lemma: at | a56_248_tags.txt | SN:29 | TN:17
Word: at | Lemma: at | a56_198_tags.txt | SN:15 | TN:25
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:46 | TN:7
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:3 | TN:14
Word: at | Lemma: at | a56_253to258_tags.txt | SN:1 | TN:3
Word: at | Lemma: at | a56_260_tags.txt | SN:17 | TN:12
Word: at | Lemma: at | a56_226_tags.txt | SN:28 | TN:28
Word: at | Lemma: at | a56_235to237_tags.txt | SN:69 | TN:23
Word: at | Lemma: at | a56_263_tags.txt | SN:14 | TN:16
Word: at | Lemma: at | a56_193to197_tags.txt | SN:73 | TN:18
Word: at | Lemma: at | a56_193to197_tags.txt | SN:38 | TN:15
Word: at | Lemma: at | a56_193to197_tags.txt | SN:77 | TN:15
Word: at | Lemma: at | a56_181to186_tags.txt | SN:44 | TN:9
Word: at | Lemma: at | a56_235to237_tags.txt | SN:52 | TN:31
Word: at | Lemma: at | a56_238to240_tags.txt | SN:43 | TN:8
Word: at | Lemma: at | a56_253to258_tags.txt | SN:38 | TN:19
Word: at | Lemma: at | a56_211_tags.txt | SN:39 | TN:7
Word: at | Lemma: at | a56_252_tags.txt | SN:11 | TN:16
Word: at | Lemma: at | a56_193to197_tags.txt | SN:78 | TN:5
Word: at | Lemma: at | a56_227_tags.txt | SN:11 | TN:14
Word: at | Lemma: at | a56_264_tags.txt | SN:1 | TN:13
Word: at | Lemma: at | a56_264_tags.txt | SN:15 | TN:24
Word: at | Lemma: at | a56_223_tags.txt | SN:16 | TN:18
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:53 | TN:22
Word: at | Lemma: at | a56_263_tags.txt | SN:9 | TN:9
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:60 | TN:9
Word: at | Lemma: at | a56_200_tags.txt | SN:34 | TN:14
Word: at | Lemma: at | a56_181to186_tags.txt | SN:107 | TN:11
Word: at | Lemma: at | a56_181to186_tags.txt | SN:137 | TN:6
Word: at | Lemma: at | a56_253to258_tags.txt | SN:84 | TN:23
Word: at | Lemma: at | a56_235to237_tags.txt | SN:41 | TN:21
Word: at | Lemma: at | a56_238to240_tags.txt | SN:4 | TN:2
Word: at | Lemma: at | a56_193to197_tags.txt | SN:104 | TN:25
Word: at | Lemma: at | a56_212_tags.txt | SN:31 | TN:18
Word: at | Lemma: at | a56_227_tags.txt | SN:4 | TN:108
Word: at | Lemma: at | a56_253to258_tags.txt | SN:31 | TN:23
Word: at | Lemma: at | a56_228_tags.txt | SN:9 | TN:11
Word: at | Lemma: at | a56_181to186_tags.txt | SN:138 | TN:18
Word: at | Lemma: at | a56_193to197_tags.txt | SN:52 | TN:11
Word: at | Lemma: at | a56_250_tags.txt | SN:11 | TN:21
Word: at | Lemma: at | a56_247_tags.txt | SN:17 | TN:23
Word: at | Lemma: at | a56_226_tags.txt | SN:3 | TN:12
Word: at | Lemma: at | a56_238to240_tags.txt | SN:55 | TN:4
Word: at | Lemma: at | a56_264_tags.txt | SN:9 | TN:16
Word: at | Lemma: at | a56_181to186_tags.txt | SN:19 | TN:8
Word: at | Lemma: at | a56_181to186_tags.txt | SN:60 | TN:4
Word: at | Lemma: at | a56_235to237_tags.txt | SN:16 | TN:17
Word: at | Lemma: at | a56_252_tags.txt | SN:18 | TN:27
Word: at | Lemma: at | a56_248_tags.txt | SN:11 | TN:15
Word: at | Lemma: at | a56_193to197_tags.txt | SN:105 | TN:14
Word: at | Lemma: at | a56_253to258_tags.txt | SN:11 | TN:14
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:38 | TN:29
Word: at | Lemma: at | a56_235to237_tags.txt | SN:49 | TN:21
Word: at | Lemma: at | a56_253to258_tags.txt | SN:70 | TN:17
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:25 | TN:13
Word: at | Lemma: at | a56_225_tags.txt | SN:34 | TN:4
Word: at | Lemma: at | a56_226_tags.txt | SN:20 | TN:4
Word: at | Lemma: at | a56_228_tags.txt | SN:7 | TN:33
Word: at | Lemma: at | a56_261_tags.txt | SN:27 | TN:6
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:74 | TN:13
Word: at | Lemma: at | a56_211_tags.txt | SN:7 | TN:12
Word: at | Lemma: at | a56_225_tags.txt | SN:8 | TN:10
Word: at | Lemma: at | a56_253to258_tags.txt | SN:84 | TN:8
Word: at | Lemma: at | a56_264_tags.txt | SN:8 | TN:16
Word: at | Lemma: at | a56_253to258_tags.txt | SN:141 | TN:13
Word: at | Lemma: at | a56_200_tags.txt | SN:40 | TN:10
Word: at | Lemma: at | a56_181to186_tags.txt | SN:91 | TN:51
Word: at | Lemma: at | a56_181to186_tags.txt | SN:115 | TN:8
Word: at | Lemma: at | a56_200_tags.txt | SN:9 | TN:15
Word: at | Lemma: at | a56_235to237_tags.txt | SN:57 | TN:22
Word: at | Lemma: at | a56_253to258_tags.txt | SN:61 | TN:45
Word: at | Lemma: at | a56_228_tags.txt | SN:17 | TN:22
Word: at | Lemma: at | a56_198_tags.txt | SN:24 | TN:22
Word: at | Lemma: at | a56_223_tags.txt | SN:3 | TN:36
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:58 | TN:8
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:2 | TN:14
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:2 | TN:30
Word: at | Lemma: at | a56_253to258_tags.txt | SN:71 | TN:26
Word: at | Lemma: at | a56_263_tags.txt | SN:20 | TN:45
Word: at | Lemma: at | a56_263_tags.txt | SN:13 | TN:11
Word: at | Lemma: at | a56_204_tags.txt | SN:4 | TN:14
Word: at | Lemma: at | a56_263_tags.txt | SN:14 | TN:14
Word: at | Lemma: at | a56_227_tags.txt | SN:4 | TN:85
Word: at | Lemma: at | a56_193to197_tags.txt | SN:60 | TN:5
Word: at | Lemma: at | a56_193to197_tags.txt | SN:97 | TN:26
Word: at | Lemma: at | a56_235to237_tags.txt | SN:35 | TN:19
Word: at | Lemma: at | a56_212_tags.txt | SN:35 | TN:10
Word: at | Lemma: at | a56_198_tags.txt | SN:33 | TN:12
Word: at | Lemma: at | a56_238to240_tags.txt | SN:48 | TN:16
Word: at | Lemma: at | a56_247_tags.txt | SN:22 | TN:19
Word: at | Lemma: at | a56_263_tags.txt | SN:3 | TN:6
Word: at | Lemma: at | a56_264_tags.txt | SN:10 | TN:32
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:90 | TN:11
Word: at | Lemma: at | a56_200_tags.txt | SN:1 | TN:23
Word: at | Lemma: at | a56_181to186_tags.txt | SN:55 | TN:10
Word: at | Lemma: at | a56_193to197_tags.txt | SN:30 | TN:37
Word: at | Lemma: at | a56_198_tags.txt | SN:2 | TN:11
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:44 | TN:8
Word: at | Lemma: at | a56_227_tags.txt | SN:7 | TN:6
Word: at | Lemma: at | a56_253to258_tags.txt | SN:95 | TN:12
Word: at | Lemma: at | a56_253to258_tags.txt | SN:9 | TN:12
Word: at | Lemma: at | a56_211_tags.txt | SN:23 | TN:37
Word: at | Lemma: at | a56_181to186_tags.txt | SN:139 | TN:18
Word: at | Lemma: at | a56_247_tags.txt | SN:28 | TN:24
Word: at | Lemma: at | a56_250_tags.txt | SN:20 | TN:29
Word: at | Lemma: at | a56_200_tags.txt | SN:1 | TN:18
Word: at | Lemma: at | a56_259_tags.txt | SN:11 | TN:9
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:8 | TN:8
Word: at | Lemma: at | a56_259_tags.txt | SN:24 | TN:11
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:7 | TN:40
Word: at | Lemma: at | a56_253to258_tags.txt | SN:169 | TN:15
Word: at | Lemma: at | a56_181to186_tags.txt | SN:31 | TN:127
Word: at | Lemma: at | a56_181to186_tags.txt | SN:12 | TN:13
Word: at | Lemma: at | a56_181to186_tags.txt | SN:8 | TN:20
Word: at | Lemma: at | a56_249_tags.txt | SN:3 | TN:15
Word: at | Lemma: at | a56_260_tags.txt | SN:2 | TN:51
Word: at | Lemma: at | a56_214_tags.txt | SN:40 | TN:38
Word: at | Lemma: at | a56_214_tags.txt | SN:45 | TN:10
Word: at | Lemma: at | a56_253to258_tags.txt | SN:71 | TN:31
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:25 | TN:18
Word: at | Lemma: at | a56_226_tags.txt | SN:14 | TN:21
Word: at | Lemma: at | cua_bernice_s11_tags.txt | SN:64 | TN:13
Word: at | Lemma: at | a56_263_tags.txt | SN:5 | TN:9
Word: at | Lemma: at | a56_248_tags.txt | SN:6 | TN:32
Word: at | Lemma: at | a56_260_tags.txt | SN:2 | TN:55
Word: at | Lemma: at | a56_259_tags.txt | SN:25 | TN:27
Word: at | Lemma: at | a56_238to240_tags.txt | SN:38 | TN:8
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:66 | TN:12
Word: at | Lemma: at | a56_247_tags.txt | SN:17 | TN:29
Word: at | Lemma: at | a56_238to240_tags.txt | SN:48 | TN:24
Word: at | Lemma: at | a56_235to237_tags.txt | SN:64 | TN:39
Word: at | Lemma: at | a56_181to186_tags.txt | SN:87 | TN:13
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:44 | TN:9
Word: at | Lemma: at | a56_227_tags.txt | SN:19 | TN:43
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:18 | TN:27
Word: at | Lemma: at | a56_252_tags.txt | SN:8 | TN:23
Word: at | Lemma: at | a56_214_tags.txt | SN:3 | TN:49
Word: at | Lemma: at | a56_181to186_tags.txt | SN:58 | TN:9
Word: at | Lemma: at | a56_181to186_tags.txt | SN:65 | TN:26
Word: at | Lemma: at | a56_193to197_tags.txt | SN:57 | TN:6
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:52 | TN:8
Word: at | Lemma: at | a56_213_tags.txt | SN:4 | TN:13
Word: at | Lemma: at | a56_263_tags.txt | SN:15 | TN:5
Word: at | Lemma: at | a56_193to197_tags.txt | SN:14 | TN:31
Word: at | Lemma: at | a56_238to240_tags.txt | SN:2 | TN:18
Word: at | Lemma: at | a56_198_tags.txt | SN:24 | TN:16
Word: at | Lemma: at | a56_212_tags.txt | SN:15 | TN:11
Word: at | Lemma: at | a56_211_tags.txt | SN:1 | TN:43
Word: at | Lemma: at | a56_181to186_tags.txt | SN:11 | TN:13
Word: at | Lemma: at | a56_238to240_tags.txt | SN:2 | TN:9
Word: at | Lemma: at | a56_247_tags.txt | SN:24 | TN:14
Word: at | Lemma: at | a56_198_tags.txt | SN:39 | TN:7
Word: at | Lemma: at | a56_181to186_tags.txt | SN:92 | TN:9
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:53 | TN:14
Word: at | Lemma: at | a56_263_tags.txt | SN:17 | TN:8
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:6 | TN:76
Word: at | Lemma: at | a56_253to258_tags.txt | SN:31 | TN:5
Word: at | Lemma: at | a56_253to258_tags.txt | SN:138 | TN:7
Word: at | Lemma: at | a56_212_tags.txt | SN:5 | TN:42
Word: at | Lemma: at | a56_253to258_tags.txt | SN:14 | TN:10
Word: at | Lemma: at | lopez_clement_s11_tags.txt | SN:42 | TN:17
Word: at | Lemma: at | a56_249_tags.txt | SN:14 | TN:10
Word: at | Lemma: at | a56_193to197_tags.txt | SN:98 | TN:24
Word: at | Lemma: at | a56_181to186_tags.txt | SN:20 | TN:12
