POS Tag: JJD
mabagal | a56_238to240_tags.txt | SN:33 | TN:37
Nakatutok | a56_214_tags.txt | SN:30 | TN:0
pangunahing | a56_263_tags.txt | SN:12 | TN:28
sosyal | a56_247_tags.txt | SN:9 | TN:14
pangkultura | a56_247_tags.txt | SN:34 | TN:22
matalino | a56_223_tags.txt | SN:5 | TN:47
Mabilis | a56_253to258_tags.txt | SN:50 | TN:0
malupit | a56_193to197_tags.txt | SN:28 | TN:49
lusaw | a56_260_tags.txt | SN:19 | TN:45
madilim | cua_bernice_s11_tags.txt | SN:38 | TN:24
timog-silanangan | a56_249_tags.txt | SN:21 | TN:12
husto | a56_238to240_tags.txt | SN:14 | TN:19
kulay-abo | cua_bernice_s11_tags.txt | SN:7 | TN:2
mauunlad | a56_181to186_tags.txt | SN:141 | TN:3
Diretso | a56_200_tags.txt | SN:42 | TN:0
maimpluwensya | a56_193to197_tags.txt | SN:37 | TN:7
maagang | a56_263_tags.txt | SN:10 | TN:1
makintab | a56_198_tags.txt | SN:3 | TN:20
malusog | a56_181to186_tags.txt | SN:87 | TN:32
magkakaibang | a56_253to258_tags.txt | SN:73 | TN:67
Parehas | cua_bernice_s11_tags.txt | SN:37 | TN:0
pangpanatili | a56_264_tags.txt | SN:15 | TN:6
pangpromosyon | lopez_clement_s11_tags.txt | SN:67 | TN:38
kritikal | a56_181to186_tags.txt | SN:132 | TN:19
naka-papel | lopez_clement_s11_tags.txt | SN:18 | TN:25
pamproduksyon | a56_228_tags.txt | SN:6 | TN:40
