POS Tag: CCP
Word:  | Lemma:  | cua_bernice_s11_tags.txt | SN:23 | TN:19
Word: na | Lemma: na | a56_193to197_tags.txt | SN:1 | TN:2
Word: na | Lemma: na | a56_235to237_tags.txt | SN:33 | TN:15
Word: na | Lemma: na | a56_225_tags.txt | SN:8 | TN:5
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:5 | TN:41
Word: na | Lemma: na | a56_213_tags.txt | SN:4 | TN:45
Word: na | Lemma: na | a56_181to186_tags.txt | SN:109 | TN:23
Word: na | Lemma: na | a56_253to258_tags.txt | SN:51 | TN:31
Word: na | Lemma: na | a56_252_tags.txt | SN:22 | TN:25
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:49 | TN:21
Word: na | Lemma: na | a56_198_tags.txt | SN:16 | TN:3
Word: na | Lemma: na | a56_225_tags.txt | SN:4 | TN:17
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:10 | TN:7
Word: na | Lemma: na | a56_253to258_tags.txt | SN:11 | TN:3
Word: na | Lemma: na | a56_253to258_tags.txt | SN:39 | TN:2
Word: na | Lemma: na | a56_181to186_tags.txt | SN:134 | TN:7
Word: na | Lemma: na | a56_181to186_tags.txt | SN:31 | TN:62
Word: na | Lemma: na | a56_193to197_tags.txt | SN:103 | TN:20
Word: na | Lemma: na | a56_235to237_tags.txt | SN:69 | TN:20
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:15 | TN:12
Word: na | Lemma: na | a56_193to197_tags.txt | SN:102 | TN:32
Word: na | Lemma: na | a56_211_tags.txt | SN:35 | TN:23
Word: na | Lemma: na | a56_213_tags.txt | SN:4 | TN:41
Word: na | Lemma: na | a56_214_tags.txt | SN:43 | TN:29
Word: na | Lemma: na | a56_223_tags.txt | SN:8 | TN:11
Word: na | Lemma: na | a56_226_tags.txt | SN:18 | TN:2
Word: na | Lemma: na | a56_251_tags.txt | SN:5 | TN:2
Word: na | Lemma: na | a56_213_tags.txt | SN:51 | TN:2
Word: na | Lemma: na | a56_223_tags.txt | SN:1 | TN:35
Word: na | Lemma: na | a56_193to197_tags.txt | SN:50 | TN:7
Word: na | Lemma: na | a56_193to197_tags.txt | SN:76 | TN:36
Word: na | Lemma: na | a56_264_tags.txt | SN:18 | TN:2
Word: na | Lemma: na | a56_251_tags.txt | SN:16 | TN:2
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:51 | TN:16
Word: na | Lemma: na | a56_253to258_tags.txt | SN:9 | TN:8
Word: na | Lemma: na | a56_181to186_tags.txt | SN:120 | TN:28
Word: na | Lemma: na | a56_247_tags.txt | SN:15 | TN:30
Word: na | Lemma: na | a56_193to197_tags.txt | SN:81 | TN:12
Word: na | Lemma: na | a56_225_tags.txt | SN:14 | TN:17
Word: na | Lemma: na | a56_193to197_tags.txt | SN:8 | TN:11
Word: na | Lemma: na | a56_181to186_tags.txt | SN:23 | TN:2
Word: na | Lemma: na | a56_181to186_tags.txt | SN:87 | TN:20
Word: na | Lemma: na | a56_253to258_tags.txt | SN:150 | TN:7
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:52 | TN:54
Word: na | Lemma: na | a56_253to258_tags.txt | SN:161 | TN:11
Word: na | Lemma: na | a56_212_tags.txt | SN:15 | TN:6
Word: na | Lemma: na | a56_226_tags.txt | SN:7 | TN:46
Word: na | Lemma: na | a56_193to197_tags.txt | SN:17 | TN:5
Word: na | Lemma: na | a56_225_tags.txt | SN:28 | TN:11
Word: na | Lemma: na | a56_238to240_tags.txt | SN:43 | TN:28
Word: na | Lemma: na | a56_211_tags.txt | SN:25 | TN:24
Word: na | Lemma: na | a56_247_tags.txt | SN:34 | TN:12
Word: na | Lemma: na | a56_247_tags.txt | SN:34 | TN:27
Word: na | Lemma: na | a56_193to197_tags.txt | SN:40 | TN:14
Word: na | Lemma: na | a56_181to186_tags.txt | SN:84 | TN:2
Word: na | Lemma: na | a56_193to197_tags.txt | SN:30 | TN:11
Word: na | Lemma: na | a56_259_tags.txt | SN:20 | TN:7
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:63 | TN:46
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:13 | TN:1
Word: na | Lemma: na | a56_193to197_tags.txt | SN:34 | TN:15
Word: na | Lemma: na | a56_227_tags.txt | SN:4 | TN:17
Word: na | Lemma: na | a56_225_tags.txt | SN:33 | TN:5
Word: na | Lemma: na | a56_181to186_tags.txt | SN:126 | TN:3
Word: na | Lemma: na | a56_223_tags.txt | SN:11 | TN:3
Word: na | Lemma: na | a56_253to258_tags.txt | SN:78 | TN:17
Word: na | Lemma: na | a56_204_tags.txt | SN:2 | TN:12
Word: na | Lemma: na | a56_193to197_tags.txt | SN:47 | TN:11
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:63 | TN:43
Word: na | Lemma: na | a56_253to258_tags.txt | SN:40 | TN:22
Word: na | Lemma: na | a56_211_tags.txt | SN:23 | TN:26
Word: na | Lemma: na | a56_223_tags.txt | SN:16 | TN:46
Word: na | Lemma: na | a56_253to258_tags.txt | SN:125 | TN:71
Word: na | Lemma: na | a56_193to197_tags.txt | SN:109 | TN:3
Word: na | Lemma: na | a56_181to186_tags.txt | SN:87 | TN:68
Word: na | Lemma: na | a56_213_tags.txt | SN:33 | TN:8
Word: na | Lemma: na | a56_193to197_tags.txt | SN:44 | TN:7
Word: na | Lemma: na | a56_253to258_tags.txt | SN:84 | TN:20
Word: na | Lemma: na | a56_200_tags.txt | SN:14 | TN:28
Word: na | Lemma: na | a56_253to258_tags.txt | SN:66 | TN:12
Word: na | Lemma: na | a56_193to197_tags.txt | SN:88 | TN:10
Word: na | Lemma: na | a56_181to186_tags.txt | SN:104 | TN:23
Word: na | Lemma: na | a56_181to186_tags.txt | SN:42 | TN:17
Word: na | Lemma: na | a56_181to186_tags.txt | SN:47 | TN:5
Word: na | Lemma: na | a56_181to186_tags.txt | SN:120 | TN:3
Word: na | Lemma: na | a56_193to197_tags.txt | SN:51 | TN:42
Word: na | Lemma: na | a56_226_tags.txt | SN:15 | TN:3
Word: na | Lemma: na | a56_235to237_tags.txt | SN:14 | TN:33
Word: na | Lemma: na | cua_bernice_s11_tags.txt | SN:100 | TN:3
Word: na | Lemma: na | a56_193to197_tags.txt | SN:49 | TN:33
Word: na | Lemma: na | a56_214_tags.txt | SN:24 | TN:5
Word: na | Lemma: na | a56_247_tags.txt | SN:12 | TN:4
Word: na | Lemma: na | a56_235to237_tags.txt | SN:32 | TN:5
Word: na | Lemma: na | a56_198_tags.txt | SN:15 | TN:31
Word: na | Lemma: na | a56_213_tags.txt | SN:51 | TN:5
Word: na | Lemma: na | a56_253to258_tags.txt | SN:16 | TN:12
Word: na | Lemma: na | a56_214_tags.txt | SN:10 | TN:23
Word: na | Lemma: na | a56_238to240_tags.txt | SN:29 | TN:15
Word: na | Lemma: na | a56_252_tags.txt | SN:18 | TN:21
Word: na | Lemma: na | a56_238to240_tags.txt | SN:31 | TN:7
Word: na | Lemma: na | a56_253to258_tags.txt | SN:46 | TN:3
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:8 | TN:2
Word: na | Lemma: na | a56_181to186_tags.txt | SN:94 | TN:50
Word: na | Lemma: na | a56_253to258_tags.txt | SN:169 | TN:33
Word: na | Lemma: na | a56_247_tags.txt | SN:2 | TN:10
Word: na | Lemma: na | a56_193to197_tags.txt | SN:106 | TN:14
Word: na | Lemma: na | a56_235to237_tags.txt | SN:27 | TN:5
Word: na | Lemma: na | a56_253to258_tags.txt | SN:64 | TN:6
Word: na | Lemma: na | a56_253to258_tags.txt | SN:118 | TN:32
Word: na | Lemma: na | a56_235to237_tags.txt | SN:25 | TN:35
Word: na | Lemma: na | a56_181to186_tags.txt | SN:49 | TN:6
Word: na | Lemma: na | a56_213_tags.txt | SN:23 | TN:29
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:49 | TN:37
Word: na | Lemma: na | a56_253to258_tags.txt | SN:69 | TN:6
Word: na | Lemma: na | a56_253to258_tags.txt | SN:98 | TN:16
Word: na | Lemma: na | a56_238to240_tags.txt | SN:65 | TN:27
Word: na | Lemma: na | a56_260_tags.txt | SN:20 | TN:5
Word: na | Lemma: na | a56_248_tags.txt | SN:18 | TN:18
Word: na | Lemma: na | a56_200_tags.txt | SN:13 | TN:9
Word: na | Lemma: na | a56_224_tags.txt | SN:9 | TN:15
Word: na | Lemma: na | a56_193to197_tags.txt | SN:15 | TN:28
Word: na | Lemma: na | a56_198_tags.txt | SN:40 | TN:19
Word: na | Lemma: na | a56_247_tags.txt | SN:9 | TN:15
Word: na | Lemma: na | a56_225_tags.txt | SN:28 | TN:25
Word: na | Lemma: na | a56_181to186_tags.txt | SN:65 | TN:17
Word: na | Lemma: na | a56_181to186_tags.txt | SN:112 | TN:16
Word: na | Lemma: na | a56_193to197_tags.txt | SN:81 | TN:10
Word: na | Lemma: na | a56_193to197_tags.txt | SN:109 | TN:5
Word: na | Lemma: na | a56_214_tags.txt | SN:47 | TN:19
Word: na | Lemma: na | a56_224_tags.txt | SN:16 | TN:7
Word: na | Lemma: na | a56_247_tags.txt | SN:15 | TN:11
Word: na | Lemma: na | a56_238to240_tags.txt | SN:30 | TN:22
Word: na | Lemma: na | a56_214_tags.txt | SN:3 | TN:47
Word: na | Lemma: na | a56_193to197_tags.txt | SN:107 | TN:21
Word: na | Lemma: na | a56_235to237_tags.txt | SN:17 | TN:35
Word: na | Lemma: na | a56_259_tags.txt | SN:5 | TN:7
Word: na | Lemma: na | a56_228_tags.txt | SN:14 | TN:17
Word: na | Lemma: na | a56_264_tags.txt | SN:34 | TN:20
Word: na | Lemma: na | a56_238to240_tags.txt | SN:30 | TN:19
Word: na | Lemma: na | a56_212_tags.txt | SN:13 | TN:3
Word: na | Lemma: na | a56_214_tags.txt | SN:18 | TN:30
Word: na | Lemma: na | a56_249_tags.txt | SN:22 | TN:30
Word: na | Lemma: na | a56_253to258_tags.txt | SN:51 | TN:15
Word: na | Lemma: na | a56_193to197_tags.txt | SN:78 | TN:23
Word: na | Lemma: na | a56_225_tags.txt | SN:17 | TN:4
Word: na | Lemma: na | a56_198_tags.txt | SN:29 | TN:22
Word: na | Lemma: na | a56_228_tags.txt | SN:20 | TN:51
Word: na | Lemma: na | a56_238to240_tags.txt | SN:4 | TN:37
Word: na | Lemma: na | a56_253to258_tags.txt | SN:65 | TN:4
Word: na | Lemma: na | a56_238to240_tags.txt | SN:47 | TN:19
Word: na | Lemma: na | a56_212_tags.txt | SN:7 | TN:24
Word: na | Lemma: na | a56_181to186_tags.txt | SN:58 | TN:4
Word: na | Lemma: na | a56_181to186_tags.txt | SN:14 | TN:44
Word: na | Lemma: na | a56_181to186_tags.txt | SN:18 | TN:6
Word: na | Lemma: na | a56_259_tags.txt | SN:1 | TN:17
Word: na | Lemma: na | a56_181to186_tags.txt | SN:121 | TN:19
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:60 | TN:14
Word: na | Lemma: na | a56_253to258_tags.txt | SN:142 | TN:14
Word: na | Lemma: na | a56_259_tags.txt | SN:17 | TN:26
Word: na | Lemma: na | cua_bernice_s11_tags.txt | SN:43 | TN:21
Word: na | Lemma: na | a56_204_tags.txt | SN:3 | TN:2
Word: na | Lemma: na | a56_253to258_tags.txt | SN:164 | TN:10
Word: na | Lemma: na | a56_247_tags.txt | SN:28 | TN:9
Word: na | Lemma: na | a56_204_tags.txt | SN:15 | TN:33
Word: na | Lemma: na | a56_193to197_tags.txt | SN:7 | TN:25
Word: na | Lemma: na | a56_181to186_tags.txt | SN:31 | TN:31
Word: na | Lemma: na | a56_181to186_tags.txt | SN:31 | TN:54
Word: na | Lemma: na | a56_181to186_tags.txt | SN:85 | TN:25
Word: na | Lemma: na | a56_200_tags.txt | SN:1 | TN:28
Word: na | Lemma: na | a56_214_tags.txt | SN:20 | TN:16
Word: na | Lemma: na | a56_235to237_tags.txt | SN:52 | TN:23
Word: na | Lemma: na | a56_193to197_tags.txt | SN:81 | TN:25
Word: na | Lemma: na | a56_247_tags.txt | SN:30 | TN:14
Word: na | Lemma: na | a56_181to186_tags.txt | SN:85 | TN:29
Word: na | Lemma: na | a56_193to197_tags.txt | SN:45 | TN:3
Word: na | Lemma: na | a56_261_tags.txt | SN:11 | TN:4
Word: na | Lemma: na | cua_bernice_s11_tags.txt | SN:35 | TN:7
Word: na | Lemma: na | a56_181to186_tags.txt | SN:52 | TN:16
Word: na | Lemma: na | a56_193to197_tags.txt | SN:7 | TN:16
Word: na | Lemma: na | a56_228_tags.txt | SN:13 | TN:3
Word: na | Lemma: na | a56_263_tags.txt | SN:9 | TN:7
Word: na | Lemma: na | a56_235to237_tags.txt | SN:12 | TN:32
Word: na | Lemma: na | a56_228_tags.txt | SN:18 | TN:15
Word: na | Lemma: na | a56_193to197_tags.txt | SN:46 | TN:4
Word: na | Lemma: na | a56_253to258_tags.txt | SN:142 | TN:1
Word: na | Lemma: na | a56_253to258_tags.txt | SN:142 | TN:11
Word: na | Lemma: na | a56_204_tags.txt | SN:5 | TN:9
Word: na | Lemma: na | a56_181to186_tags.txt | SN:132 | TN:16
Word: na | Lemma: na | a56_253to258_tags.txt | SN:124 | TN:7
Word: na | Lemma: na | a56_193to197_tags.txt | SN:56 | TN:9
Word: na | Lemma: na | a56_193to197_tags.txt | SN:98 | TN:9
Word: na | Lemma: na | a56_250_tags.txt | SN:20 | TN:10
Word: na | Lemma: na | a56_253to258_tags.txt | SN:120 | TN:35
Word: na | Lemma: na | a56_224_tags.txt | SN:6 | TN:5
Word: na | Lemma: na | a56_247_tags.txt | SN:10 | TN:10
Word: na | Lemma: na | a56_181to186_tags.txt | SN:33 | TN:10
Word: na | Lemma: na | a56_181to186_tags.txt | SN:33 | TN:35
Word: na | Lemma: na | a56_253to258_tags.txt | SN:135 | TN:7
Word: na | Lemma: na | a56_193to197_tags.txt | SN:64 | TN:20
Word: na | Lemma: na | a56_248_tags.txt | SN:24 | TN:27
Word: na | Lemma: na | a56_250_tags.txt | SN:3 | TN:19
Word: na | Lemma: na | a56_249_tags.txt | SN:16 | TN:16
Word: na | Lemma: na | a56_193to197_tags.txt | SN:72 | TN:15
Word: na | Lemma: na | a56_193to197_tags.txt | SN:87 | TN:10
Word: na | Lemma: na | a56_193to197_tags.txt | SN:68 | TN:10
Word: na | Lemma: na | a56_181to186_tags.txt | SN:119 | TN:26
Word: na | Lemma: na | a56_225_tags.txt | SN:26 | TN:20
Word: na | Lemma: na | a56_261_tags.txt | SN:4 | TN:13
Word: na | Lemma: na | a56_212_tags.txt | SN:35 | TN:15
Word: na | Lemma: na | a56_213_tags.txt | SN:47 | TN:7
Word: na | Lemma: na | a56_193to197_tags.txt | SN:76 | TN:6
Word: na | Lemma: na | cua_bernice_s11_tags.txt | SN:62 | TN:5
Word: na | Lemma: na | a56_193to197_tags.txt | SN:77 | TN:21
Word: na | Lemma: na | a56_193to197_tags.txt | SN:58 | TN:16
Word: na | Lemma: na | a56_181to186_tags.txt | SN:46 | TN:47
Word: na | Lemma: na | a56_225_tags.txt | SN:4 | TN:14
Word: na | Lemma: na | a56_224_tags.txt | SN:20 | TN:4
Word: na | Lemma: na | a56_253to258_tags.txt | SN:73 | TN:54
Word: na | Lemma: na | a56_259_tags.txt | SN:23 | TN:11
Word: na | Lemma: na | a56_261_tags.txt | SN:7 | TN:6
Word: na | Lemma: na | a56_253to258_tags.txt | SN:123 | TN:3
Word: na | Lemma: na | a56_224_tags.txt | SN:21 | TN:2
Word: na | Lemma: na | a56_193to197_tags.txt | SN:14 | TN:22
Word: na | Lemma: na | a56_193to197_tags.txt | SN:58 | TN:40
Word: na | Lemma: na | a56_213_tags.txt | SN:6 | TN:18
Word: na | Lemma: na | a56_224_tags.txt | SN:28 | TN:21
Word: na | Lemma: na | a56_200_tags.txt | SN:30 | TN:11
Word: na | Lemma: na | a56_214_tags.txt | SN:47 | TN:6
Word: na | Lemma: na | a56_181to186_tags.txt | SN:52 | TN:14
Word: na | Lemma: na | a56_181to186_tags.txt | SN:27 | TN:38
Word: na | Lemma: na | a56_193to197_tags.txt | SN:92 | TN:21
Word: na | Lemma: na | a56_248_tags.txt | SN:18 | TN:4
Word: na | Lemma: na | a56_211_tags.txt | SN:25 | TN:9
Word: na | Lemma: na | a56_235to237_tags.txt | SN:57 | TN:14
Word: na | Lemma: na | a56_261_tags.txt | SN:18 | TN:19
Word: na | Lemma: na | cua_bernice_s11_tags.txt | SN:49 | TN:29
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:45 | TN:9
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:71 | TN:8
Word: na | Lemma: na | a56_251_tags.txt | SN:9 | TN:10
Word: na | Lemma: na | a56_253to258_tags.txt | SN:165 | TN:30
Word: na | Lemma: na | a56_238to240_tags.txt | SN:70 | TN:17
Word: na | Lemma: na | a56_212_tags.txt | SN:17 | TN:24
Word: na | Lemma: na | a56_193to197_tags.txt | SN:16 | TN:16
Word: na | Lemma: na | a56_193to197_tags.txt | SN:99 | TN:19
Word: na | Lemma: na | a56_211_tags.txt | SN:23 | TN:31
Word: na | Lemma: na | a56_223_tags.txt | SN:5 | TN:41
Word: na | Lemma: na | a56_224_tags.txt | SN:14 | TN:10
Word: na | Lemma: na | cua_bernice_s11_tags.txt | SN:1 | TN:2
Word: na | Lemma: na | a56_224_tags.txt | SN:17 | TN:32
Word: na | Lemma: na | a56_250_tags.txt | SN:20 | TN:39
Word: na | Lemma: na | a56_235to237_tags.txt | SN:15 | TN:3
Word: na | Lemma: na | a56_200_tags.txt | SN:9 | TN:3
Word: na | Lemma: na | a56_193to197_tags.txt | SN:94 | TN:15
Word: na | Lemma: na | a56_253to258_tags.txt | SN:173 | TN:25
Word: na | Lemma: na | a56_228_tags.txt | SN:10 | TN:22
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:19 | TN:24
Word: na | Lemma: na | a56_253to258_tags.txt | SN:85 | TN:1
Word: na | Lemma: na | cua_bernice_s11_tags.txt | SN:81 | TN:19
Word: na | Lemma: na | a56_247_tags.txt | SN:8 | TN:26
Word: na | Lemma: na | a56_253to258_tags.txt | SN:29 | TN:3
Word: na | Lemma: na | a56_235to237_tags.txt | SN:38 | TN:19
Word: na | Lemma: na | a56_212_tags.txt | SN:23 | TN:3
Word: na | Lemma: na | a56_224_tags.txt | SN:7 | TN:19
Word: na | Lemma: na | a56_235to237_tags.txt | SN:32 | TN:21
Word: na | Lemma: na | a56_253to258_tags.txt | SN:37 | TN:17
Word: na | Lemma: na | a56_224_tags.txt | SN:10 | TN:20
Word: na | Lemma: na | a56_238to240_tags.txt | SN:24 | TN:39
Word: na | Lemma: na | a56_181to186_tags.txt | SN:96 | TN:53
Word: na | Lemma: na | a56_193to197_tags.txt | SN:14 | TN:3
Word: na | Lemma: na | a56_226_tags.txt | SN:10 | TN:10
Word: na | Lemma: na | a56_253to258_tags.txt | SN:88 | TN:4
Word: na | Lemma: na | cua_bernice_s11_tags.txt | SN:70 | TN:6
Word: na | Lemma: na | a56_193to197_tags.txt | SN:96 | TN:13
Word: na | Lemma: na | a56_260_tags.txt | SN:2 | TN:37
Word: na | Lemma: na | a56_225_tags.txt | SN:35 | TN:15
Word: na | Lemma: na | a56_247_tags.txt | SN:15 | TN:13
Word: na | Lemma: na | a56_213_tags.txt | SN:13 | TN:18
Word: na | Lemma: na | a56_181to186_tags.txt | SN:29 | TN:23
Word: na | Lemma: na | a56_181to186_tags.txt | SN:2 | TN:21
Word: na | Lemma: na | a56_181to186_tags.txt | SN:13 | TN:17
Word: na | Lemma: na | a56_193to197_tags.txt | SN:55 | TN:14
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:62 | TN:3
Word: na | Lemma: na | a56_211_tags.txt | SN:25 | TN:21
Word: na | Lemma: na | a56_214_tags.txt | SN:43 | TN:38
Word: na | Lemma: na | a56_238to240_tags.txt | SN:62 | TN:12
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:26 | TN:7
Word: na | Lemma: na | a56_193to197_tags.txt | SN:99 | TN:22
Word: na | Lemma: na | a56_259_tags.txt | SN:17 | TN:46
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:68 | TN:11
Word: na | Lemma: na | a56_263_tags.txt | SN:17 | TN:31
Word: na | Lemma: na | a56_193to197_tags.txt | SN:102 | TN:21
Word: na | Lemma: na | a56_181to186_tags.txt | SN:132 | TN:10
Word: na | Lemma: na | a56_198_tags.txt | SN:16 | TN:19
Word: na | Lemma: na | a56_253to258_tags.txt | SN:77 | TN:6
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:41 | TN:9
Word: na | Lemma: na | a56_253to258_tags.txt | SN:21 | TN:12
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:42 | TN:11
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:6 | TN:79
Word: na | Lemma: na | a56_263_tags.txt | SN:14 | TN:10
Word: na | Lemma: na | cua_bernice_s11_tags.txt | SN:32 | TN:13
Word: na | Lemma: na | a56_238to240_tags.txt | SN:44 | TN:12
Word: na | Lemma: na | a56_181to186_tags.txt | SN:61 | TN:14
Word: na | Lemma: na | a56_181to186_tags.txt | SN:88 | TN:17
Word: na | Lemma: na | a56_212_tags.txt | SN:15 | TN:9
Word: na | Lemma: na | a56_261_tags.txt | SN:20 | TN:2
Word: na | Lemma: na | cua_bernice_s11_tags.txt | SN:49 | TN:13
Word: na | Lemma: na | a56_200_tags.txt | SN:18 | TN:14
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:3 | TN:10
Word: na | Lemma: na | a56_212_tags.txt | SN:31 | TN:31
Word: na | Lemma: na | a56_249_tags.txt | SN:12 | TN:5
Word: na | Lemma: na | a56_193to197_tags.txt | SN:90 | TN:23
Word: na | Lemma: na | a56_260_tags.txt | SN:19 | TN:35
Word: na | Lemma: na | cua_bernice_s11_tags.txt | SN:97 | TN:4
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:29 | TN:7
Word: na | Lemma: na | a56_227_tags.txt | SN:17 | TN:18
Word: na | Lemma: na | a56_200_tags.txt | SN:29 | TN:8
Word: na | Lemma: na | a56_253to258_tags.txt | SN:83 | TN:14
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:72 | TN:27
Word: na | Lemma: na | a56_253to258_tags.txt | SN:64 | TN:26
Word: na | Lemma: na | a56_225_tags.txt | SN:26 | TN:7
Word: na | Lemma: na | a56_193to197_tags.txt | SN:106 | TN:18
Word: na | Lemma: na | a56_193to197_tags.txt | SN:11 | TN:22
Word: na | Lemma: na | a56_193to197_tags.txt | SN:88 | TN:30
Word: na | Lemma: na | a56_193to197_tags.txt | SN:90 | TN:7
Word: na | Lemma: na | a56_181to186_tags.txt | SN:91 | TN:43
Word: na | Lemma: na | a56_181to186_tags.txt | SN:109 | TN:8
Word: na | Lemma: na | a56_223_tags.txt | SN:9 | TN:27
Word: na | Lemma: na | cua_bernice_s11_tags.txt | SN:64 | TN:9
Word: na | Lemma: na | a56_193to197_tags.txt | SN:15 | TN:1
Word: na | Lemma: na | a56_204_tags.txt | SN:15 | TN:2
Word: na | Lemma: na | a56_225_tags.txt | SN:6 | TN:10
Word: na | Lemma: na | a56_264_tags.txt | SN:8 | TN:11
Word: na | Lemma: na | a56_253to258_tags.txt | SN:124 | TN:3
Word: na | Lemma: na | a56_211_tags.txt | SN:9 | TN:11
Word: na | Lemma: na | cua_bernice_s11_tags.txt | SN:86 | TN:6
Word: na | Lemma: na | a56_250_tags.txt | SN:12 | TN:7
Word: na | Lemma: na | a56_193to197_tags.txt | SN:54 | TN:35
Word: na | Lemma: na | a56_238to240_tags.txt | SN:4 | TN:17
Word: na | Lemma: na | a56_193to197_tags.txt | SN:18 | TN:20
Word: na | Lemma: na | a56_181to186_tags.txt | SN:20 | TN:17
Word: na | Lemma: na | a56_181to186_tags.txt | SN:39 | TN:14
Word: na | Lemma: na | a56_249_tags.txt | SN:6 | TN:5
Word: na | Lemma: na | a56_213_tags.txt | SN:17 | TN:70
Word: na | Lemma: na | a56_253to258_tags.txt | SN:59 | TN:5
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:21 | TN:32
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:22 | TN:9
Word: na | Lemma: na | a56_227_tags.txt | SN:7 | TN:16
Word: na | Lemma: na | a56_193to197_tags.txt | SN:14 | TN:11
Word: na | Lemma: na | a56_253to258_tags.txt | SN:2 | TN:17
Word: na | Lemma: na | a56_238to240_tags.txt | SN:20 | TN:21
Word: na | Lemma: na | a56_264_tags.txt | SN:1 | TN:4
Word: na | Lemma: na | a56_213_tags.txt | SN:8 | TN:3
Word: na | Lemma: na | a56_249_tags.txt | SN:7 | TN:25
Word: na | Lemma: na | a56_227_tags.txt | SN:22 | TN:17
Word: na | Lemma: na | a56_193to197_tags.txt | SN:29 | TN:14
Word: na | Lemma: na | a56_181to186_tags.txt | SN:137 | TN:13
Word: na | Lemma: na | a56_212_tags.txt | SN:7 | TN:39
Word: na | Lemma: na | a56_214_tags.txt | SN:3 | TN:20
Word: na | Lemma: na | a56_223_tags.txt | SN:3 | TN:12
Word: na | Lemma: na | a56_238to240_tags.txt | SN:38 | TN:10
Word: na | Lemma: na | a56_253to258_tags.txt | SN:23 | TN:9
Word: na | Lemma: na | a56_253to258_tags.txt | SN:102 | TN:34
Word: na | Lemma: na | a56_213_tags.txt | SN:1 | TN:10
Word: na | Lemma: na | a56_193to197_tags.txt | SN:16 | TN:4
Word: na | Lemma: na | a56_249_tags.txt | SN:25 | TN:7
Word: na | Lemma: na | a56_260_tags.txt | SN:14 | TN:20
Word: na | Lemma: na | a56_228_tags.txt | SN:18 | TN:37
Word: na | Lemma: na | a56_235to237_tags.txt | SN:26 | TN:13
Word: na | Lemma: na | a56_193to197_tags.txt | SN:9 | TN:22
Word: na | Lemma: na | a56_181to186_tags.txt | SN:77 | TN:16
Word: na | Lemma: na | a56_181to186_tags.txt | SN:93 | TN:23
Word: na | Lemma: na | a56_238to240_tags.txt | SN:26 | TN:24
Word: na | Lemma: na | a56_181to186_tags.txt | SN:13 | TN:8
Word: na | Lemma: na | lopez_clement_s11_tags.txt | SN:19 | TN:22
Word: na | Lemma: na | cua_bernice_s11_tags.txt | SN:34 | TN:8
Word: na | Lemma: na | cua_bernice_s11_tags.txt | SN:108 | TN:4
Word: na | Lemma: na | a56_193to197_tags.txt | SN:72 | TN:20
Word: na | Lemma: na | a56_198_tags.txt | SN:27 | TN:2
Word: na | Lemma: na | a56_193to197_tags.txt | SN:36 | TN:27
Word: na | Lemma: na | a56_213_tags.txt | SN:23 | TN:27
Word: na | Lemma: na | a56_228_tags.txt | SN:11 | TN:21
Word: na | Lemma: na | a56_193to197_tags.txt | SN:54 | TN:27
Word: na | Lemma: na | a56_200_tags.txt | SN:42 | TN:8
Word: na | Lemma: na | a56_263_tags.txt | SN:23 | TN:19
Word: na | Lemma: na | a56_235to237_tags.txt | SN:17 | TN:62
Word: na | Lemma: na | a56_260_tags.txt | SN:5 | TN:26
Word: na | Lemma: na | a56_211_tags.txt | SN:23 | TN:10
Word: na | Lemma: na | a56_226_tags.txt | SN:13 | TN:11
Word: na | Lemma: na | a56_238to240_tags.txt | SN:67 | TN:35
Word: na | Lemma: na | a56_247_tags.txt | SN:34 | TN:8
Word: na | Lemma: na | a56_263_tags.txt | SN:12 | TN:10
Word: na | Lemma: na | a56_214_tags.txt | SN:12 | TN:4
Word: na | Lemma: na | a56_193to197_tags.txt | SN:54 | TN:18
Word: na | Lemma: na | a56_181to186_tags.txt | SN:31 | TN:47
