POS Tag: DTC
Word: ( | Lemma: ( | a56_264_tags.txt | SN:31 | TN:10
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:28 | TN:5
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:80 | TN:13
Word: ang | Lemma: ang | a56_250_tags.txt | SN:4 | TN:10
Word: ang | Lemma: ang | a56_252_tags.txt | SN:3 | TN:15
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:54 | TN:5
Word: ang | Lemma: ang | a56_235to237_tags.txt | SN:5 | TN:30
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:112 | TN:31
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:46 | TN:50
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:99 | TN:20
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:12 | TN:21
Word: ang | Lemma: ang | a56_248_tags.txt | SN:4 | TN:21
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:61 | TN:32
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:127 | TN:31
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:66 | TN:4
Word: ang | Lemma: ang | a56_235to237_tags.txt | SN:12 | TN:8
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:25 | TN:35
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:124 | TN:6
Word: ang | Lemma: ang | a56_261_tags.txt | SN:15 | TN:26
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:43 | TN:5
Word: ang | Lemma: ang | cua_bernice_s11_tags.txt | SN:74 | TN:15
Word: ang | Lemma: ang | a56_223_tags.txt | SN:2 | TN:28
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:113 | TN:5
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:113 | TN:8
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:105 | TN:4
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:165 | TN:21
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:22 | TN:17
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:101 | TN:1
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:108 | TN:4
Word: ang | Lemma: ang | a56_252_tags.txt | SN:19 | TN:7
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:14 | TN:41
Word: ang | Lemma: ang | a56_249_tags.txt | SN:8 | TN:16
Word: ang | Lemma: ang | a56_198_tags.txt | SN:32 | TN:33
Word: ang | Lemma: ang | a56_226_tags.txt | SN:25 | TN:17
Word: ang | Lemma: ang | a56_235to237_tags.txt | SN:13 | TN:5
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:61 | TN:1
Word: ang | Lemma: ang | a56_235to237_tags.txt | SN:2 | TN:5
Word: ang | Lemma: ang | a56_235to237_tags.txt | SN:10 | TN:4
Word: ang | Lemma: ang | a56_226_tags.txt | SN:28 | TN:20
Word: ang | Lemma: ang | a56_227_tags.txt | SN:4 | TN:41
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:109 | TN:11
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:128 | TN:9
Word: ang | Lemma: ang | a56_228_tags.txt | SN:15 | TN:1
Word: ang | Lemma: ang | a56_249_tags.txt | SN:9 | TN:30
Word: ang | Lemma: ang | cua_bernice_s11_tags.txt | SN:105 | TN:6
Word: ang | Lemma: ang | a56_235to237_tags.txt | SN:44 | TN:12
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:59 | TN:1
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:127 | TN:3
Word: ang | Lemma: ang | cua_bernice_s11_tags.txt | SN:44 | TN:1
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:68 | TN:8
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:34 | TN:13
Word: ang | Lemma: ang | a56_213_tags.txt | SN:1 | TN:5
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:30 | TN:22
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:10 | TN:2
Word: ang | Lemma: ang | a56_213_tags.txt | SN:47 | TN:9
Word: ang | Lemma: ang | a56_251_tags.txt | SN:22 | TN:11
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:134 | TN:10
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:5 | TN:56
Word: ang | Lemma: ang | a56_214_tags.txt | SN:45 | TN:33
Word: ang | Lemma: ang | a56_200_tags.txt | SN:31 | TN:12
Word: ang | Lemma: ang | a56_247_tags.txt | SN:14 | TN:6
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:33 | TN:72
Word: ang | Lemma: ang | a56_259_tags.txt | SN:21 | TN:3
Word: ang | Lemma: ang | a56_249_tags.txt | SN:22 | TN:1
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:19 | TN:10
Word: ang | Lemma: ang | a56_223_tags.txt | SN:12 | TN:14
Word: ang | Lemma: ang | a56_251_tags.txt | SN:13 | TN:9
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:125 | TN:23
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:58 | TN:9
Word: ang | Lemma: ang | a56_264_tags.txt | SN:34 | TN:11
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:72 | TN:21
Word: ang | Lemma: ang | a56_248_tags.txt | SN:4 | TN:11
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:7 | TN:4
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:5 | TN:19
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:35 | TN:31
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:123 | TN:32
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:91 | TN:9
Word: ang | Lemma: ang | a56_252_tags.txt | SN:4 | TN:12
Word: ang | Lemma: ang | a56_227_tags.txt | SN:1 | TN:1
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:41 | TN:3
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:49 | TN:43
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:29 | TN:1
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:65 | TN:5
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:34 | TN:17
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:69 | TN:4
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:73 | TN:52
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:1 | TN:6
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:62 | TN:17
Word: ang | Lemma: ang | a56_264_tags.txt | SN:14 | TN:21
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:47 | TN:6
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:27 | TN:3
Word: ang | Lemma: ang | a56_227_tags.txt | SN:20 | TN:15
Word: ang | Lemma: ang | a56_248_tags.txt | SN:17 | TN:12
Word: ang | Lemma: ang | a56_228_tags.txt | SN:3 | TN:12
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:57 | TN:2
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:140 | TN:5
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:4 | TN:39
Word: ang | Lemma: ang | a56_251_tags.txt | SN:8 | TN:1
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:2 | TN:19
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:1 | TN:22
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:12 | TN:15
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:5 | TN:6
Word: ang | Lemma: ang | a56_213_tags.txt | SN:45 | TN:2
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:91 | TN:16
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:4 | TN:9
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:11 | TN:27
Word: ang | Lemma: ang | a56_204_tags.txt | SN:15 | TN:31
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:24 | TN:10
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:51 | TN:29
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:69 | TN:11
Word: ang | Lemma: ang | cua_bernice_s11_tags.txt | SN:24 | TN:4
Word: ang | Lemma: ang | cua_bernice_s11_tags.txt | SN:109 | TN:2
Word: ang | Lemma: ang | a56_227_tags.txt | SN:21 | TN:39
Word: ang | Lemma: ang | a56_235to237_tags.txt | SN:59 | TN:4
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:66 | TN:31
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:17 | TN:2
Word: ang | Lemma: ang | a56_259_tags.txt | SN:16 | TN:5
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:59 | TN:28
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:73 | TN:2
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:97 | TN:29
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:67 | TN:5
Word: ang | Lemma: ang | a56_249_tags.txt | SN:17 | TN:33
Word: ang | Lemma: ang | a56_213_tags.txt | SN:17 | TN:37
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:18 | TN:4
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:107 | TN:4
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:12 | TN:1
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:4 | TN:10
Word: ang | Lemma: ang | a56_204_tags.txt | SN:11 | TN:5
Word: ang | Lemma: ang | a56_235to237_tags.txt | SN:70 | TN:3
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:13 | TN:14
Word: ang | Lemma: ang | a56_261_tags.txt | SN:13 | TN:12
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:125 | TN:38
Word: ang | Lemma: ang | a56_235to237_tags.txt | SN:12 | TN:18
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:97 | TN:4
Word: ang | Lemma: ang | a56_260_tags.txt | SN:6 | TN:6
Word: ang | Lemma: ang | a56_227_tags.txt | SN:13 | TN:16
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:63 | TN:5
Word: ang | Lemma: ang | a56_224_tags.txt | SN:21 | TN:3
Word: ang | Lemma: ang | a56_227_tags.txt | SN:9 | TN:10
Word: ang | Lemma: ang | a56_213_tags.txt | SN:6 | TN:32
Word: ang | Lemma: ang | a56_235to237_tags.txt | SN:18 | TN:18
Word: ang | Lemma: ang | a56_228_tags.txt | SN:1 | TN:17
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:5 | TN:8
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:8 | TN:28
Word: ang | Lemma: ang | cua_bernice_s11_tags.txt | SN:35 | TN:5
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:9 | TN:6
Word: ang | Lemma: ang | a56_213_tags.txt | SN:43 | TN:27
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:53 | TN:6
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:15 | TN:55
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:12 | TN:5
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:3 | TN:23
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:3 | TN:50
Word: ang | Lemma: ang | cua_bernice_s11_tags.txt | SN:106 | TN:4
Word: ang | Lemma: ang | a56_213_tags.txt | SN:4 | TN:43
Word: ang | Lemma: ang | a56_227_tags.txt | SN:4 | TN:9
Word: ang | Lemma: ang | cua_bernice_s11_tags.txt | SN:49 | TN:11
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:86 | TN:21
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:102 | TN:33
Word: ang | Lemma: ang | a56_204_tags.txt | SN:8 | TN:4
Word: ang | Lemma: ang | a56_225_tags.txt | SN:28 | TN:20
Word: ang | Lemma: ang | a56_259_tags.txt | SN:25 | TN:18
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:153 | TN:27
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:54 | TN:16
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:56 | TN:13
Word: ang | Lemma: ang | a56_252_tags.txt | SN:8 | TN:6
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:41 | TN:21
Word: ang | Lemma: ang | a56_223_tags.txt | SN:23 | TN:34
Word: ang | Lemma: ang | cua_bernice_s11_tags.txt | SN:93 | TN:32
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:45 | TN:31
Word: ang | Lemma: ang | a56_248_tags.txt | SN:11 | TN:2
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:56 | TN:19
Word: ang | Lemma: ang | a56_211_tags.txt | SN:15 | TN:5
Word: ang | Lemma: ang | a56_263_tags.txt | SN:5 | TN:7
Word: ang | Lemma: ang | a56_212_tags.txt | SN:19 | TN:4
Word: ang | Lemma: ang | a56_235to237_tags.txt | SN:4 | TN:5
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:172 | TN:13
Word: ang | Lemma: ang | a56_259_tags.txt | SN:27 | TN:8
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:14 | TN:4
Word: ang | Lemma: ang | a56_214_tags.txt | SN:40 | TN:29
Word: ang | Lemma: ang | a56_225_tags.txt | SN:20 | TN:27
Word: ang | Lemma: ang | a56_248_tags.txt | SN:4 | TN:30
Word: ang | Lemma: ang | a56_223_tags.txt | SN:5 | TN:50
Word: ang | Lemma: ang | a56_213_tags.txt | SN:6 | TN:27
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:14 | TN:41
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:40 | TN:9
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:59 | TN:32
Word: ang | Lemma: ang | a56_227_tags.txt | SN:25 | TN:4
Word: ang | Lemma: ang | a56_249_tags.txt | SN:1 | TN:4
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:62 | TN:22
Word: ang | Lemma: ang | a56_211_tags.txt | SN:35 | TN:27
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:123 | TN:17
Word: ang | Lemma: ang | a56_235to237_tags.txt | SN:25 | TN:9
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:71 | TN:4
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:98 | TN:22
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:97 | TN:10
Word: ang | Lemma: ang | a56_198_tags.txt | SN:3 | TN:1
Word: ang | Lemma: ang | a56_214_tags.txt | SN:16 | TN:1
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:19 | TN:14
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:28 | TN:21
Word: ang | Lemma: ang | a56_251_tags.txt | SN:21 | TN:7
Word: ang | Lemma: ang | a56_261_tags.txt | SN:24 | TN:16
Word: ang | Lemma: ang | a56_204_tags.txt | SN:14 | TN:8
Word: ang | Lemma: ang | a56_261_tags.txt | SN:12 | TN:15
Word: ang | Lemma: ang | a56_248_tags.txt | SN:29 | TN:22
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:88 | TN:26
Word: ang | Lemma: ang | a56_248_tags.txt | SN:27 | TN:13
Word: ang | Lemma: ang | a56_224_tags.txt | SN:29 | TN:12
Word: ang | Lemma: ang | a56_198_tags.txt | SN:18 | TN:1
Word: ang | Lemma: ang | a56_211_tags.txt | SN:21 | TN:9
Word: ang | Lemma: ang | cua_bernice_s11_tags.txt | SN:72 | TN:1
Word: ang | Lemma: ang | cua_bernice_s11_tags.txt | SN:11 | TN:2
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:124 | TN:17
Word: ang | Lemma: ang | a56_259_tags.txt | SN:23 | TN:4
Word: ang | Lemma: ang | a56_249_tags.txt | SN:24 | TN:3
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:115 | TN:9
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:22 | TN:10
Word: ang | Lemma: ang | a56_247_tags.txt | SN:32 | TN:11
Word: ang | Lemma: ang | a56_264_tags.txt | SN:15 | TN:1
Word: ang | Lemma: ang | a56_214_tags.txt | SN:28 | TN:1
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:46 | TN:23
Word: ang | Lemma: ang | a56_228_tags.txt | SN:20 | TN:11
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:108 | TN:20
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:102 | TN:1
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:145 | TN:3
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:66 | TN:27
Word: ang | Lemma: ang | cua_bernice_s11_tags.txt | SN:54 | TN:14
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:98 | TN:39
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:11 | TN:12
Word: ang | Lemma: ang | a56_211_tags.txt | SN:9 | TN:3
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:102 | TN:29
Word: ang | Lemma: ang | a56_252_tags.txt | SN:5 | TN:16
Word: ang | Lemma: ang | a56_252_tags.txt | SN:3 | TN:39
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:65 | TN:38
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:7 | TN:5
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:10 | TN:6
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:74 | TN:22
Word: ang | Lemma: ang | a56_252_tags.txt | SN:23 | TN:17
Word: ang | Lemma: ang | a56_235to237_tags.txt | SN:11 | TN:36
Word: ang | Lemma: ang | a56_252_tags.txt | SN:17 | TN:20
Word: ang | Lemma: ang | a56_212_tags.txt | SN:27 | TN:7
Word: ang | Lemma: ang | a56_248_tags.txt | SN:31 | TN:5
Word: ang | Lemma: ang | a56_235to237_tags.txt | SN:1 | TN:21
Word: ang | Lemma: ang | a56_261_tags.txt | SN:4 | TN:23
Word: ang | Lemma: ang | a56_213_tags.txt | SN:43 | TN:11
Word: ang | Lemma: ang | a56_204_tags.txt | SN:12 | TN:10
Word: ang | Lemma: ang | a56_211_tags.txt | SN:11 | TN:3
Word: ang | Lemma: ang | a56_261_tags.txt | SN:9 | TN:21
Word: ang | Lemma: ang | cua_bernice_s11_tags.txt | SN:33 | TN:1
Word: ang | Lemma: ang | cua_bernice_s11_tags.txt | SN:8 | TN:2
Word: ang | Lemma: ang | a56_263_tags.txt | SN:2 | TN:2
Word: ang | Lemma: ang | a56_213_tags.txt | SN:6 | TN:16
Word: ang | Lemma: ang | a56_224_tags.txt | SN:27 | TN:29
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:7 | TN:18
Word: ang | Lemma: ang | a56_260_tags.txt | SN:20 | TN:12
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:138 | TN:22
Word: ang | Lemma: ang | a56_228_tags.txt | SN:16 | TN:10
Word: ang | Lemma: ang | a56_249_tags.txt | SN:11 | TN:1
Word: ang | Lemma: ang | a56_249_tags.txt | SN:17 | TN:12
Word: ang | Lemma: ang | a56_247_tags.txt | SN:29 | TN:2
Word: ang | Lemma: ang | a56_198_tags.txt | SN:37 | TN:1
Word: ang | Lemma: ang | a56_200_tags.txt | SN:15 | TN:7
Word: ang | Lemma: ang | a56_214_tags.txt | SN:24 | TN:9
Word: ang | Lemma: ang | a56_235to237_tags.txt | SN:23 | TN:15
Word: ang | Lemma: ang | a56_213_tags.txt | SN:4 | TN:1
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:50 | TN:9
Word: ang | Lemma: ang | a56_211_tags.txt | SN:9 | TN:9
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:28 | TN:11
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:127 | TN:14
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:141 | TN:18
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:35 | TN:20
Word: ang | Lemma: ang | a56_226_tags.txt | SN:30 | TN:15
Word: ang | Lemma: ang | a56_227_tags.txt | SN:6 | TN:8
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:6 | TN:4
Word: ang | Lemma: ang | a56_263_tags.txt | SN:25 | TN:36
Word: ang | Lemma: ang | a56_228_tags.txt | SN:7 | TN:11
Word: ang | Lemma: ang | a56_247_tags.txt | SN:6 | TN:9
Word: ang | Lemma: ang | a56_251_tags.txt | SN:15 | TN:18
Word: ang | Lemma: ang | a56_263_tags.txt | SN:26 | TN:4
Word: ang | Lemma: ang | a56_212_tags.txt | SN:3 | TN:23
Word: ang | Lemma: ang | a56_264_tags.txt | SN:19 | TN:8
Word: ang | Lemma: ang | a56_250_tags.txt | SN:9 | TN:26
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:152 | TN:14
Word: ang | Lemma: ang | a56_261_tags.txt | SN:15 | TN:29
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:70 | TN:2
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:153 | TN:5
Word: ang | Lemma: ang | a56_224_tags.txt | SN:17 | TN:49
Word: ang | Lemma: ang | a56_259_tags.txt | SN:9 | TN:5
Word: ang | Lemma: ang | a56_224_tags.txt | SN:24 | TN:16
Word: ang | Lemma: ang | a56_212_tags.txt | SN:35 | TN:12
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:10 | TN:24
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:50 | TN:3
Word: ang | Lemma: ang | a56_235to237_tags.txt | SN:20 | TN:24
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:58 | TN:19
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:13 | TN:1
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:72 | TN:3
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:91 | TN:1
Word: ang | Lemma: ang | a56_225_tags.txt | SN:22 | TN:26
Word: ang | Lemma: ang | a56_251_tags.txt | SN:29 | TN:1
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:26 | TN:10
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:142 | TN:23
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:101 | TN:8
Word: ang | Lemma: ang | a56_212_tags.txt | SN:7 | TN:41
Word: ang | Lemma: ang | a56_223_tags.txt | SN:14 | TN:17
Word: ang | Lemma: ang | a56_235to237_tags.txt | SN:70 | TN:18
Word: ang | Lemma: ang | a56_223_tags.txt | SN:11 | TN:57
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:21 | TN:7
Word: ang | Lemma: ang | a56_249_tags.txt | SN:25 | TN:3
Word: ang | Lemma: ang | a56_204_tags.txt | SN:25 | TN:12
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:13 | TN:13
Word: ang | Lemma: ang | a56_247_tags.txt | SN:13 | TN:6
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:13 | TN:23
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:95 | TN:24
Word: ang | Lemma: ang | a56_260_tags.txt | SN:4 | TN:7
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:78 | TN:15
Word: ang | Lemma: ang | a56_223_tags.txt | SN:14 | TN:7
Word: ang | Lemma: ang | a56_224_tags.txt | SN:14 | TN:8
Word: ang | Lemma: ang | a56_224_tags.txt | SN:22 | TN:4
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:29 | TN:3
Word: ang | Lemma: ang | cua_bernice_s11_tags.txt | SN:85 | TN:4
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:3 | TN:21
Word: ang | Lemma: ang | a56_251_tags.txt | SN:20 | TN:3
Word: ang | Lemma: ang | a56_212_tags.txt | SN:35 | TN:23
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:132 | TN:12
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:21 | TN:25
Word: ang | Lemma: ang | a56_212_tags.txt | SN:37 | TN:3
Word: ang | Lemma: ang | a56_204_tags.txt | SN:10 | TN:10
Word: ang | Lemma: ang | cua_bernice_s11_tags.txt | SN:7 | TN:3
Word: ang | Lemma: ang | a56_204_tags.txt | SN:21 | TN:8
Word: ang | Lemma: ang | a56_212_tags.txt | SN:13 | TN:8
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:120 | TN:32
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:10 | TN:15
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:40 | TN:32
Word: ang | Lemma: ang | a56_263_tags.txt | SN:15 | TN:24
Word: ang | Lemma: ang | a56_204_tags.txt | SN:16 | TN:4
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:20 | TN:3
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:4 | TN:3
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:137 | TN:1
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:65 | TN:58
Word: ang | Lemma: ang | a56_224_tags.txt | SN:6 | TN:3
Word: ang | Lemma: ang | a56_250_tags.txt | SN:18 | TN:17
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:119 | TN:1
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:89 | TN:34
Word: ang | Lemma: ang | a56_235to237_tags.txt | SN:50 | TN:3
Word: ang | Lemma: ang | a56_250_tags.txt | SN:8 | TN:15
Word: ang | Lemma: ang | a56_181to186_tags.txt | SN:87 | TN:3
Word: ang | Lemma: ang | a56_225_tags.txt | SN:11 | TN:2
Word: ang | Lemma: ang | a56_248_tags.txt | SN:17 | TN:31
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:125 | TN:14
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:18 | TN:32
Word: ang | Lemma: ang | a56_248_tags.txt | SN:25 | TN:6
Word: ang | Lemma: ang | a56_252_tags.txt | SN:7 | TN:4
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:38 | TN:3
Word: ang | Lemma: ang | a56_223_tags.txt | SN:5 | TN:33
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:11 | TN:3
Word: ang | Lemma: ang | a56_250_tags.txt | SN:18 | TN:28
Word: ang | Lemma: ang | a56_193to197_tags.txt | SN:60 | TN:3
Word: ang | Lemma: ang | a56_250_tags.txt | SN:3 | TN:12
Word: ang | Lemma: ang | a56_259_tags.txt | SN:5 | TN:9
Word: ang | Lemma: ang | a56_228_tags.txt | SN:10 | TN:11
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:40 | TN:1
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:45 | TN:5
Word: ang | Lemma: ang | a56_249_tags.txt | SN:6 | TN:2
Word: ang | Lemma: ang | a56_238to240_tags.txt | SN:2 | TN:5
Word: ang | Lemma: ang | a56_204_tags.txt | SN:20 | TN:4
Word: ang | Lemma: ang | a56_212_tags.txt | SN:21 | TN:32
Word: ang | Lemma: ang | a56_227_tags.txt | SN:4 | TN:86
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:97 | TN:27
Word: ang | Lemma: ang | lopez_clement_s11_tags.txt | SN:55 | TN:20
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:149 | TN:7
Word: ang | Lemma: ang | a56_249_tags.txt | SN:9 | TN:11
Word: ang | Lemma: ang | cua_bernice_s11_tags.txt | SN:37 | TN:6
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:80 | TN:26
Word: ang | Lemma: ang | a56_225_tags.txt | SN:5 | TN:5
