POS Tag: PMP
Word: , | Lemma: , | a56_181to186_tags.txt | SN:27 | TN:54
Word: . | Lemma: . | a56_253to258_tags.txt | SN:31 | TN:35
Word: . | Lemma: . | a56_259_tags.txt | SN:4 | TN:19
Word: . | Lemma: . | a56_253to258_tags.txt | SN:94 | TN:31
Word: . | Lemma: . | a56_226_tags.txt | SN:20 | TN:25
Word: . | Lemma: . | a56_227_tags.txt | SN:2 | TN:39
Word: . | Lemma: . | a56_253to258_tags.txt | SN:19 | TN:21
Word: . | Lemma: . | a56_253to258_tags.txt | SN:29 | TN:10
Word: . | Lemma: . | a56_250_tags.txt | SN:17 | TN:19
Word: . | Lemma: . | a56_193to197_tags.txt | SN:78 | TN:31
Word: . | Lemma: . | a56_193to197_tags.txt | SN:55 | TN:36
Word: . | Lemma: . | a56_224_tags.txt | SN:11 | TN:10
Word: . | Lemma: . | a56_228_tags.txt | SN:20 | TN:54
Word: . | Lemma: . | a56_235to237_tags.txt | SN:57 | TN:26
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:80 | TN:14
Word: . | Lemma: . | a56_235to237_tags.txt | SN:50 | TN:14
Word: . | Lemma: . | a56_253to258_tags.txt | SN:61 | TN:26
Word: . | Lemma: . | a56_211_tags.txt | SN:15 | TN:10
Word: . | Lemma: . | a56_259_tags.txt | SN:17 | TN:61
Word: . | Lemma: . | a56_253to258_tags.txt | SN:104 | TN:17
Word: . | Lemma: . | a56_253to258_tags.txt | SN:172 | TN:26
Word: . | Lemma: . | a56_235to237_tags.txt | SN:70 | TN:23
Word: . | Lemma: . | a56_261_tags.txt | SN:12 | TN:19
Word: . | Lemma: . | a56_263_tags.txt | SN:23 | TN:23
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:73 | TN:9
Word: . | Lemma: . | a56_249_tags.txt | SN:22 | TN:36
Word: . | Lemma: . | a56_214_tags.txt | SN:16 | TN:15
Word: . | Lemma: . | a56_223_tags.txt | SN:15 | TN:17
Word: . | Lemma: . | a56_213_tags.txt | SN:29 | TN:38
Word: . | Lemma: . | a56_193to197_tags.txt | SN:60 | TN:15
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:51 | TN:26
Word: . | Lemma: . | a56_253to258_tags.txt | SN:159 | TN:29
Word: . | Lemma: . | a56_193to197_tags.txt | SN:102 | TN:44
Word: . | Lemma: . | a56_193to197_tags.txt | SN:29 | TN:47
Word: . | Lemma: . | a56_251_tags.txt | SN:5 | TN:33
Word: . | Lemma: . | a56_214_tags.txt | SN:18 | TN:35
Word: . | Lemma: . | a56_225_tags.txt | SN:4 | TN:21
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:9 | TN:14
Word: . | Lemma: . | a56_264_tags.txt | SN:5 | TN:10
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:71 | TN:22
Word: . | Lemma: . | a56_212_tags.txt | SN:7 | TN:49
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:57 | TN:8
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:89 | TN:11
Word: . | Lemma: . | a56_214_tags.txt | SN:24 | TN:25
Word: . | Lemma: . | a56_249_tags.txt | SN:19 | TN:15
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:59 | TN:12
Word: . | Lemma: . | a56_225_tags.txt | SN:24 | TN:34
Word: . | Lemma: . | a56_212_tags.txt | SN:29 | TN:22
Word: . | Lemma: . | a56_193to197_tags.txt | SN:23 | TN:12
Word: . | Lemma: . | a56_181to186_tags.txt | SN:105 | TN:26
Word: . | Lemma: . | a56_193to197_tags.txt | SN:13 | TN:13
Word: . | Lemma: . | a56_235to237_tags.txt | SN:17 | TN:88
Word: . | Lemma: . | a56_181to186_tags.txt | SN:119 | TN:33
Word: . | Lemma: . | a56_263_tags.txt | SN:18 | TN:51
Word: . | Lemma: . | a56_235to237_tags.txt | SN:72 | TN:25
Word: . | Lemma: . | a56_250_tags.txt | SN:3 | TN:32
Word: . | Lemma: . | a56_253to258_tags.txt | SN:23 | TN:16
Word: . | Lemma: . | a56_226_tags.txt | SN:15 | TN:9
Word: . | Lemma: . | a56_227_tags.txt | SN:12 | TN:9
Word: . | Lemma: . | a56_263_tags.txt | SN:4 | TN:18
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:92 | TN:10
Word: . | Lemma: . | a56_200_tags.txt | SN:14 | TN:37
Word: . | Lemma: . | a56_253to258_tags.txt | SN:129 | TN:20
Word: . | Lemma: . | a56_264_tags.txt | SN:17 | TN:11
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:66 | TN:32
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:40 | TN:26
Word: . | Lemma: . | a56_226_tags.txt | SN:5 | TN:21
Word: . | Lemma: . | a56_181to186_tags.txt | SN:109 | TN:40
Word: . | Lemma: . | a56_181to186_tags.txt | SN:63 | TN:15
Word: . | Lemma: . | a56_181to186_tags.txt | SN:131 | TN:17
Word: . | Lemma: . | a56_213_tags.txt | SN:15 | TN:28
Word: . | Lemma: . | a56_253to258_tags.txt | SN:90 | TN:74
Word: . | Lemma: . | a56_193to197_tags.txt | SN:70 | TN:20
Word: . | Lemma: . | a56_223_tags.txt | SN:14 | TN:36
Word: . | Lemma: . | a56_211_tags.txt | SN:39 | TN:13
Word: . | Lemma: . | a56_213_tags.txt | SN:6 | TN:43
Word: . | Lemma: . | a56_253to258_tags.txt | SN:83 | TN:22
Word: . | Lemma: . | a56_263_tags.txt | SN:14 | TN:40
Word: . | Lemma: . | a56_238to240_tags.txt | SN:37 | TN:18
Word: . | Lemma: . | a56_250_tags.txt | SN:24 | TN:34
Word: . | Lemma: . | a56_225_tags.txt | SN:1 | TN:7
Word: . | Lemma: . | a56_228_tags.txt | SN:3 | TN:19
Word: . | Lemma: . | a56_253to258_tags.txt | SN:115 | TN:12
Word: . | Lemma: . | a56_261_tags.txt | SN:22 | TN:17
Word: . | Lemma: . | a56_235to237_tags.txt | SN:5 | TN:46
Word: . | Lemma: . | a56_238to240_tags.txt | SN:41 | TN:14
Word: . | Lemma: . | a56_264_tags.txt | SN:29 | TN:12
Word: . | Lemma: . | a56_200_tags.txt | SN:9 | TN:17
Word: . | Lemma: . | a56_181to186_tags.txt | SN:118 | TN:29
Word: . | Lemma: . | a56_238to240_tags.txt | SN:73 | TN:24
Word: . | Lemma: . | a56_253to258_tags.txt | SN:84 | TN:72
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:77 | TN:6
Word: . | Lemma: . | a56_238to240_tags.txt | SN:76 | TN:28
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:63 | TN:56
Word: . | Lemma: . | a56_200_tags.txt | SN:13 | TN:24
Word: . | Lemma: . | a56_247_tags.txt | SN:12 | TN:13
Word: . | Lemma: . | a56_251_tags.txt | SN:30 | TN:13
Word: . | Lemma: . | a56_193to197_tags.txt | SN:1 | TN:45
Word: . | Lemma: . | a56_193to197_tags.txt | SN:37 | TN:35
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:75 | TN:7
Word: . | Lemma: . | a56_252_tags.txt | SN:5 | TN:27
Word: . | Lemma: . | a56_253to258_tags.txt | SN:153 | TN:31
Word: . | Lemma: . | a56_263_tags.txt | SN:6 | TN:14
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:21 | TN:41
Word: . | Lemma: . | a56_193to197_tags.txt | SN:44 | TN:36
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:78 | TN:4
Word: . | Lemma: . | a56_250_tags.txt | SN:1 | TN:12
Word: . | Lemma: . | a56_250_tags.txt | SN:9 | TN:50
Word: . | Lemma: . | a56_253to258_tags.txt | SN:12 | TN:16
Word: . | Lemma: . | a56_247_tags.txt | SN:28 | TN:26
Word: . | Lemma: . | a56_249_tags.txt | SN:7 | TN:29
Word: . | Lemma: . | a56_212_tags.txt | SN:19 | TN:6
Word: . | Lemma: . | a56_226_tags.txt | SN:29 | TN:16
Word: . | Lemma: . | a56_260_tags.txt | SN:20 | TN:26
Word: . | Lemma: . | a56_252_tags.txt | SN:14 | TN:12
Word: . | Lemma: . | a56_227_tags.txt | SN:8 | TN:36
Word: . | Lemma: . | a56_228_tags.txt | SN:18 | TN:45
Word: . | Lemma: . | a56_193to197_tags.txt | SN:66 | TN:12
Word: . | Lemma: . | a56_181to186_tags.txt | SN:39 | TN:32
Word: . | Lemma: . | a56_181to186_tags.txt | SN:2 | TN:52
Word: . | Lemma: . | a56_181to186_tags.txt | SN:3 | TN:64
Word: . | Lemma: . | a56_181to186_tags.txt | SN:5 | TN:22
Word: . | Lemma: . | a56_181to186_tags.txt | SN:33 | TN:37
Word: . | Lemma: . | a56_181to186_tags.txt | SN:74 | TN:36
Word: . | Lemma: . | a56_253to258_tags.txt | SN:120 | TN:40
Word: . | Lemma: . | a56_225_tags.txt | SN:32 | TN:18
Word: . | Lemma: . | a56_238to240_tags.txt | SN:32 | TN:7
Word: . | Lemma: . | a56_181to186_tags.txt | SN:37 | TN:27
Word: . | Lemma: . | a56_200_tags.txt | SN:35 | TN:13
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:26 | TN:10
Word: . | Lemma: . | a56_224_tags.txt | SN:19 | TN:28
Word: . | Lemma: . | a56_251_tags.txt | SN:10 | TN:14
Word: . | Lemma: . | a56_198_tags.txt | SN:2 | TN:13
Word: . | Lemma: . | a56_235to237_tags.txt | SN:40 | TN:21
Word: . | Lemma: . | a56_213_tags.txt | SN:26 | TN:15
Word: . | Lemma: . | a56_263_tags.txt | SN:15 | TN:30
Word: . | Lemma: . | a56_181to186_tags.txt | SN:78 | TN:13
Word: . | Lemma: . | a56_181to186_tags.txt | SN:91 | TN:64
Word: . | Lemma: . | a56_253to258_tags.txt | SN:105 | TN:21
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:39 | TN:18
Word: . | Lemma: . | a56_247_tags.txt | SN:14 | TN:18
Word: . | Lemma: . | a56_253to258_tags.txt | SN:87 | TN:23
Word: . | Lemma: . | a56_227_tags.txt | SN:25 | TN:10
Word: . | Lemma: . | a56_238to240_tags.txt | SN:17 | TN:5
Word: . | Lemma: . | a56_200_tags.txt | SN:20 | TN:14
Word: . | Lemma: . | a56_225_tags.txt | SN:17 | TN:15
Word: . | Lemma: . | a56_261_tags.txt | SN:9 | TN:32
Word: . | Lemma: . | a56_227_tags.txt | SN:13 | TN:21
Word: . | Lemma: . | a56_247_tags.txt | SN:2 | TN:28
Word: . | Lemma: . | a56_193to197_tags.txt | SN:4 | TN:15
Word: . | Lemma: . | a56_193to197_tags.txt | SN:24 | TN:12
Word: . | Lemma: . | a56_253to258_tags.txt | SN:124 | TN:42
Word: . | Lemma: . | a56_235to237_tags.txt | SN:9 | TN:9
Word: . | Lemma: . | a56_253to258_tags.txt | SN:167 | TN:20
Word: . | Lemma: . | a56_261_tags.txt | SN:4 | TN:36
Word: . | Lemma: . | a56_213_tags.txt | SN:13 | TN:23
Word: . | Lemma: . | a56_248_tags.txt | SN:4 | TN:50
Word: . | Lemma: . | a56_226_tags.txt | SN:4 | TN:30
Word: . | Lemma: . | a56_193to197_tags.txt | SN:30 | TN:42
Word: . | Lemma: . | a56_193to197_tags.txt | SN:111 | TN:27
Word: . | Lemma: . | a56_259_tags.txt | SN:14 | TN:37
Word: . | Lemma: . | a56_224_tags.txt | SN:21 | TN:36
Word: . | Lemma: . | a56_261_tags.txt | SN:3 | TN:5
Word: . | Lemma: . | a56_247_tags.txt | SN:17 | TN:34
Word: . | Lemma: . | a56_253to258_tags.txt | SN:8 | TN:32
Word: . | Lemma: . | a56_253to258_tags.txt | SN:128 | TN:26
Word: . | Lemma: . | a56_261_tags.txt | SN:8 | TN:12
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:29 | TN:13
Word: . | Lemma: . | a56_253to258_tags.txt | SN:11 | TN:25
Word: . | Lemma: . | a56_253to258_tags.txt | SN:44 | TN:15
Word: . | Lemma: . | a56_247_tags.txt | SN:9 | TN:17
Word: . | Lemma: . | a56_214_tags.txt | SN:3 | TN:56
Word: . | Lemma: . | a56_223_tags.txt | SN:8 | TN:17
Word: . | Lemma: . | a56_235to237_tags.txt | SN:58 | TN:11
Word: . | Lemma: . | a56_253to258_tags.txt | SN:80 | TN:29
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:23 | TN:15
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:18 | TN:36
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:8 | TN:17
Word: . | Lemma: . | a56_225_tags.txt | SN:7 | TN:21
Word: . | Lemma: . | a56_253to258_tags.txt | SN:10 | TN:30
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:96 | TN:20
Word: . | Lemma: . | a56_238to240_tags.txt | SN:58 | TN:22
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:105 | TN:11
Word: . | Lemma: . | a56_261_tags.txt | SN:11 | TN:23
Word: . | Lemma: . | a56_253to258_tags.txt | SN:86 | TN:43
Word: . | Lemma: . | a56_253to258_tags.txt | SN:137 | TN:25
Word: . | Lemma: . | a56_181to186_tags.txt | SN:112 | TN:36
Word: . | Lemma: . | a56_181to186_tags.txt | SN:144 | TN:25
Word: . | Lemma: . | a56_226_tags.txt | SN:21 | TN:18
Word: . | Lemma: . | a56_200_tags.txt | SN:12 | TN:25
Word: . | Lemma: . | a56_253to258_tags.txt | SN:18 | TN:15
Word: . | Lemma: . | a56_193to197_tags.txt | SN:18 | TN:25
Word: . | Lemma: . | a56_193to197_tags.txt | SN:68 | TN:20
Word: . | Lemma: . | a56_223_tags.txt | SN:3 | TN:43
Word: . | Lemma: . | a56_224_tags.txt | SN:26 | TN:24
Word: . | Lemma: . | a56_261_tags.txt | SN:2 | TN:7
Word: . | Lemma: . | a56_235to237_tags.txt | SN:8 | TN:31
Word: . | Lemma: . | a56_223_tags.txt | SN:13 | TN:11
Word: . | Lemma: . | a56_264_tags.txt | SN:15 | TN:26
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:67 | TN:16
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:68 | TN:14
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:9 | TN:21
Word: . | Lemma: . | a56_226_tags.txt | SN:16 | TN:22
Word: . | Lemma: . | a56_248_tags.txt | SN:7 | TN:17
Word: . | Lemma: . | a56_211_tags.txt | SN:31 | TN:26
Word: . | Lemma: . | a56_259_tags.txt | SN:28 | TN:46
Word: . | Lemma: . | a56_259_tags.txt | SN:6 | TN:11
Word: . | Lemma: . | a56_224_tags.txt | SN:2 | TN:25
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:49 | TN:31
Word: . | Lemma: . | a56_253to258_tags.txt | SN:123 | TN:42
Word: . | Lemma: . | a56_181to186_tags.txt | SN:22 | TN:33
Word: . | Lemma: . | a56_253to258_tags.txt | SN:45 | TN:20
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:70 | TN:8
Word: . | Lemma: . | a56_227_tags.txt | SN:5 | TN:9
Word: . | Lemma: . | a56_250_tags.txt | SN:12 | TN:17
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:85 | TN:15
Word: . | Lemma: . | a56_252_tags.txt | SN:2 | TN:34
Word: . | Lemma: . | a56_193to197_tags.txt | SN:95 | TN:29
Word: . | Lemma: . | a56_227_tags.txt | SN:4 | TN:117
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:95 | TN:14
Word: . | Lemma: . | a56_181to186_tags.txt | SN:96 | TN:92
Word: . | Lemma: . | a56_252_tags.txt | SN:17 | TN:39
Word: . | Lemma: . | a56_264_tags.txt | SN:8 | TN:21
Word: . | Lemma: . | a56_247_tags.txt | SN:21 | TN:13
Word: . | Lemma: . | a56_251_tags.txt | SN:21 | TN:12
Word: . | Lemma: . | a56_253to258_tags.txt | SN:26 | TN:21
Word: . | Lemma: . | a56_253to258_tags.txt | SN:66 | TN:37
Word: . | Lemma: . | a56_259_tags.txt | SN:7 | TN:18
Word: . | Lemma: . | a56_248_tags.txt | SN:24 | TN:31
Word: . | Lemma: . | a56_193to197_tags.txt | SN:72 | TN:29
Word: . | Lemma: . | a56_227_tags.txt | SN:20 | TN:29
Word: . | Lemma: . | a56_198_tags.txt | SN:26 | TN:29
Word: . | Lemma: . | a56_193to197_tags.txt | SN:32 | TN:52
Word: . | Lemma: . | a56_181to186_tags.txt | SN:6 | TN:83
Word: . | Lemma: . | a56_253to258_tags.txt | SN:142 | TN:39
Word: . | Lemma: . | a56_193to197_tags.txt | SN:112 | TN:25
Word: . | Lemma: . | a56_198_tags.txt | SN:7 | TN:19
Word: . | Lemma: . | a56_263_tags.txt | SN:12 | TN:40
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:93 | TN:36
Word: . | Lemma: . | a56_223_tags.txt | SN:17 | TN:9
Word: . | Lemma: . | a56_227_tags.txt | SN:10 | TN:53
Word: . | Lemma: . | a56_204_tags.txt | SN:2 | TN:30
Word: . | Lemma: . | a56_213_tags.txt | SN:35 | TN:34
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:2 | TN:33
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:43 | TN:24
Word: . | Lemma: . | a56_181to186_tags.txt | SN:69 | TN:13
Word: . | Lemma: . | a56_181to186_tags.txt | SN:94 | TN:68
Word: . | Lemma: . | a56_225_tags.txt | SN:27 | TN:17
Word: . | Lemma: . | a56_247_tags.txt | SN:8 | TN:31
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:19 | TN:13
Word: . | Lemma: . | a56_226_tags.txt | SN:18 | TN:8
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:36 | TN:27
Word: . | Lemma: . | a56_225_tags.txt | SN:25 | TN:47
Word: . | Lemma: . | a56_227_tags.txt | SN:22 | TN:21
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:56 | TN:13
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:2 | TN:11
Word: . | Lemma: . | a56_238to240_tags.txt | SN:3 | TN:72
Word: . | Lemma: . | a56_225_tags.txt | SN:35 | TN:31
Word: . | Lemma: . | a56_264_tags.txt | SN:20 | TN:18
Word: . | Lemma: . | a56_227_tags.txt | SN:9 | TN:24
Word: . | Lemma: . | a56_181to186_tags.txt | SN:110 | TN:10
Word: . | Lemma: . | a56_212_tags.txt | SN:9 | TN:30
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:16 | TN:33
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:1 | TN:25
Word: . | Lemma: . | a56_260_tags.txt | SN:11 | TN:30
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:24 | TN:18
Word: . | Lemma: . | a56_235to237_tags.txt | SN:16 | TN:20
Word: . | Lemma: . | a56_250_tags.txt | SN:11 | TN:25
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:84 | TN:39
Word: . | Lemma: . | a56_235to237_tags.txt | SN:21 | TN:54
Word: . | Lemma: . | a56_204_tags.txt | SN:3 | TN:13
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:69 | TN:33
Word: . | Lemma: . | a56_247_tags.txt | SN:32 | TN:48
Word: . | Lemma: . | a56_253to258_tags.txt | SN:59 | TN:8
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:6 | TN:82
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:58 | TN:17
Word: . | Lemma: . | a56_213_tags.txt | SN:37 | TN:20
Word: . | Lemma: . | a56_235to237_tags.txt | SN:10 | TN:50
Word: . | Lemma: . | a56_200_tags.txt | SN:33 | TN:15
Word: . | Lemma: . | a56_181to186_tags.txt | SN:17 | TN:16
Word: . | Lemma: . | a56_181to186_tags.txt | SN:32 | TN:53
Word: . | Lemma: . | a56_181to186_tags.txt | SN:35 | TN:28
Word: . | Lemma: . | a56_181to186_tags.txt | SN:50 | TN:44
Word: . | Lemma: . | a56_198_tags.txt | SN:24 | TN:12
Word: . | Lemma: . | a56_213_tags.txt | SN:17 | TN:76
Word: . | Lemma: . | a56_249_tags.txt | SN:23 | TN:10
Word: . | Lemma: . | a56_198_tags.txt | SN:1 | TN:29
Word: . | Lemma: . | a56_181to186_tags.txt | SN:53 | TN:10
Word: . | Lemma: . | a56_200_tags.txt | SN:36 | TN:16
Word: . | Lemma: . | a56_253to258_tags.txt | SN:34 | TN:15
Word: . | Lemma: . | a56_214_tags.txt | SN:42 | TN:9
Word: . | Lemma: . | a56_224_tags.txt | SN:30 | TN:24
Word: . | Lemma: . | a56_253to258_tags.txt | SN:27 | TN:18
Word: . | Lemma: . | a56_264_tags.txt | SN:23 | TN:35
Word: . | Lemma: . | a56_253to258_tags.txt | SN:51 | TN:36
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:76 | TN:60
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:21 | TN:39
Word: . | Lemma: . | a56_253to258_tags.txt | SN:169 | TN:38
Word: . | Lemma: . | a56_225_tags.txt | SN:6 | TN:25
Word: . | Lemma: . | a56_193to197_tags.txt | SN:48 | TN:12
Word: . | Lemma: . | a56_224_tags.txt | SN:5 | TN:15
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:7 | TN:15
Word: . | Lemma: . | a56_261_tags.txt | SN:5 | TN:15
Word: . | Lemma: . | a56_181to186_tags.txt | SN:111 | TN:22
Word: . | Lemma: . | a56_193to197_tags.txt | SN:39 | TN:19
Word: . | Lemma: . | a56_253to258_tags.txt | SN:69 | TN:15
Word: . | Lemma: . | a56_200_tags.txt | SN:18 | TN:20
Word: . | Lemma: . | a56_214_tags.txt | SN:26 | TN:32
Word: . | Lemma: . | a56_238to240_tags.txt | SN:59 | TN:10
Word: . | Lemma: . | a56_238to240_tags.txt | SN:68 | TN:34
Word: . | Lemma: . | a56_260_tags.txt | SN:15 | TN:15
Word: . | Lemma: . | a56_249_tags.txt | SN:10 | TN:15
Word: . | Lemma: . | a56_235to237_tags.txt | SN:62 | TN:28
Word: . | Lemma: . | a56_253to258_tags.txt | SN:125 | TN:73
Word: . | Lemma: . | a56_261_tags.txt | SN:19 | TN:32
Word: . | Lemma: . | a56_181to186_tags.txt | SN:92 | TN:30
Word: . | Lemma: . | a56_181to186_tags.txt | SN:42 | TN:24
Word: . | Lemma: . | a56_238to240_tags.txt | SN:23 | TN:15
Word: . | Lemma: . | a56_204_tags.txt | SN:4 | TN:25
Word: . | Lemma: . | a56_238to240_tags.txt | SN:40 | TN:20
Word: . | Lemma: . | a56_253to258_tags.txt | SN:88 | TN:15
Word: . | Lemma: . | a56_252_tags.txt | SN:7 | TN:32
Word: . | Lemma: . | a56_181to186_tags.txt | SN:24 | TN:27
Word: . | Lemma: . | a56_181to186_tags.txt | SN:8 | TN:91
Word: . | Lemma: . | a56_253to258_tags.txt | SN:157 | TN:20
Word: . | Lemma: . | a56_249_tags.txt | SN:4 | TN:33
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:34 | TN:29
Word: . | Lemma: . | a56_264_tags.txt | SN:9 | TN:20
Word: . | Lemma: . | a56_235to237_tags.txt | SN:54 | TN:79
Word: . | Lemma: . | a56_238to240_tags.txt | SN:9 | TN:15
Word: . | Lemma: . | a56_249_tags.txt | SN:4 | TN:13
Word: . | Lemma: . | a56_200_tags.txt | SN:3 | TN:26
Word: . | Lemma: . | a56_214_tags.txt | SN:7 | TN:39
Word: . | Lemma: . | a56_238to240_tags.txt | SN:50 | TN:19
Word: . | Lemma: . | a56_249_tags.txt | SN:3 | TN:33
Word: . | Lemma: . | a56_227_tags.txt | SN:6 | TN:24
Word: . | Lemma: . | a56_193to197_tags.txt | SN:33 | TN:19
Word: . | Lemma: . | a56_224_tags.txt | SN:1 | TN:23
Word: . | Lemma: . | a56_250_tags.txt | SN:4 | TN:24
Word: . | Lemma: . | a56_213_tags.txt | SN:23 | TN:33
Word: . | Lemma: . | a56_253to258_tags.txt | SN:107 | TN:8
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:76 | TN:11
Word: . | Lemma: . | a56_193to197_tags.txt | SN:107 | TN:26
Word: . | Lemma: . | a56_181to186_tags.txt | SN:133 | TN:9
Word: . | Lemma: . | a56_181to186_tags.txt | SN:136 | TN:13
Word: . | Lemma: . | a56_252_tags.txt | SN:13 | TN:43
Word: . | Lemma: . | a56_253to258_tags.txt | SN:46 | TN:26
Word: . | Lemma: . | a56_227_tags.txt | SN:21 | TN:56
Word: . | Lemma: . | a56_238to240_tags.txt | SN:4 | TN:46
Word: . | Lemma: . | a56_235to237_tags.txt | SN:63 | TN:34
Word: . | Lemma: . | a56_214_tags.txt | SN:43 | TN:60
Word: . | Lemma: . | a56_223_tags.txt | SN:12 | TN:49
Word: . | Lemma: . | a56_227_tags.txt | SN:1 | TN:13
Word: . | Lemma: . | a56_247_tags.txt | SN:20 | TN:20
Word: . | Lemma: . | a56_198_tags.txt | SN:39 | TN:34
Word: . | Lemma: . | a56_204_tags.txt | SN:24 | TN:10
Word: . | Lemma: . | a56_253to258_tags.txt | SN:152 | TN:17
Word: . | Lemma: . | a56_248_tags.txt | SN:16 | TN:6
Word: . | Lemma: . | a56_223_tags.txt | SN:21 | TN:18
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:42 | TN:19
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:43 | TN:25
Word: . | Lemma: . | a56_238to240_tags.txt | SN:21 | TN:25
Word: . | Lemma: . | a56_238to240_tags.txt | SN:75 | TN:13
Word: . | Lemma: . | a56_227_tags.txt | SN:15 | TN:16
Word: . | Lemma: . | a56_193to197_tags.txt | SN:20 | TN:37
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:54 | TN:19
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:74 | TN:27
Word: . | Lemma: . | a56_235to237_tags.txt | SN:4 | TN:19
Word: . | Lemma: . | a56_235to237_tags.txt | SN:39 | TN:11
Word: . | Lemma: . | a56_213_tags.txt | SN:1 | TN:24
Word: . | Lemma: . | a56_249_tags.txt | SN:24 | TN:18
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:46 | TN:18
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:7 | TN:43
Word: . | Lemma: . | cua_bernice_s11_tags.txt | SN:20 | TN:16
Word: . | Lemma: . | a56_253to258_tags.txt | SN:54 | TN:17
Word: . | Lemma: . | a56_224_tags.txt | SN:15 | TN:6
Word: . | Lemma: . | a56_198_tags.txt | SN:19 | TN:14
Word: . | Lemma: . | a56_181to186_tags.txt | SN:56 | TN:10
Word: . | Lemma: . | a56_181to186_tags.txt | SN:59 | TN:11
Word: . | Lemma: . | a56_193to197_tags.txt | SN:52 | TN:24
Word: . | Lemma: . | a56_204_tags.txt | SN:17 | TN:29
Word: . | Lemma: . | a56_235to237_tags.txt | SN:61 | TN:13
Word: . | Lemma: . | a56_213_tags.txt | SN:47 | TN:20
Word: . | Lemma: . | a56_238to240_tags.txt | SN:15 | TN:8
Word: . | Lemma: . | a56_251_tags.txt | SN:19 | TN:30
Word: . | Lemma: . | a56_193to197_tags.txt | SN:54 | TN:40
Word: . | Lemma: . | a56_225_tags.txt | SN:22 | TN:28
Word: . | Lemma: . | a56_238to240_tags.txt | SN:29 | TN:22
Word: . | Lemma: . | a56_181to186_tags.txt | SN:81 | TN:26
Word: . | Lemma: . | a56_200_tags.txt | SN:42 | TN:13
Word: . | Lemma: . | a56_235to237_tags.txt | SN:37 | TN:15
Word: . | Lemma: . | a56_248_tags.txt | SN:26 | TN:11
Word: . | Lemma: . | lopez_clement_s11_tags.txt | SN:20 | TN:43
