POS Tag: CCB
Word: Gayon | Lemma: Gayon | a56_235to237_tags.txt | SN:2 | TN:0
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:99 | TN:5
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:118 | TN:7
Word: ng | Lemma: ng | a56_264_tags.txt | SN:6 | TN:10
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:22 | TN:5
Word: ng | Lemma: ng | a56_204_tags.txt | SN:12 | TN:4
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:149 | TN:18
Word: ng | Lemma: ng | a56_204_tags.txt | SN:5 | TN:11
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:59 | TN:50
Word: ng | Lemma: ng | a56_251_tags.txt | SN:10 | TN:2
Word: ng | Lemma: ng | a56_200_tags.txt | SN:18 | TN:11
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:13 | TN:14
Word: ng | Lemma: ng | a56_213_tags.txt | SN:21 | TN:3
Word: ng | Lemma: ng | a56_198_tags.txt | SN:40 | TN:8
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:44 | TN:11
Word: ng | Lemma: ng | a56_200_tags.txt | SN:10 | TN:7
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:95 | TN:9
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:102 | TN:42
Word: ng | Lemma: ng | a56_235to237_tags.txt | SN:35 | TN:7
Word: ng | Lemma: ng | a56_252_tags.txt | SN:3 | TN:19
Word: ng | Lemma: ng | a56_213_tags.txt | SN:43 | TN:8
Word: ng | Lemma: ng | a56_261_tags.txt | SN:14 | TN:4
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:146 | TN:8
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:39 | TN:8
Word: ng | Lemma: ng | a56_249_tags.txt | SN:15 | TN:12
Word: ng | Lemma: ng | a56_250_tags.txt | SN:3 | TN:8
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:134 | TN:20
Word: ng | Lemma: ng | a56_204_tags.txt | SN:2 | TN:21
Word: ng | Lemma: ng | a56_212_tags.txt | SN:23 | TN:5
Word: ng | Lemma: ng | a56_252_tags.txt | SN:17 | TN:37
Word: ng | Lemma: ng | cua_bernice_s11_tags.txt | SN:3 | TN:17
Word: ng | Lemma: ng | a56_251_tags.txt | SN:28 | TN:5
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:46 | TN:4
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:27 | TN:67
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:27 | TN:74
Word: ng | Lemma: ng | a56_225_tags.txt | SN:6 | TN:19
Word: ng | Lemma: ng | a56_264_tags.txt | SN:26 | TN:16
Word: ng | Lemma: ng | a56_252_tags.txt | SN:3 | TN:54
Word: ng | Lemma: ng | a56_259_tags.txt | SN:14 | TN:35
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:166 | TN:9
Word: ng | Lemma: ng | a56_214_tags.txt | SN:45 | TN:35
Word: ng | Lemma: ng | a56_252_tags.txt | SN:19 | TN:3
Word: ng | Lemma: ng | cua_bernice_s11_tags.txt | SN:84 | TN:36
Word: ng | Lemma: ng | a56_252_tags.txt | SN:17 | TN:26
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:137 | TN:21
Word: ng | Lemma: ng | a56_227_tags.txt | SN:4 | TN:82
Word: ng | Lemma: ng | a56_235to237_tags.txt | SN:34 | TN:28
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:88 | TN:20
Word: ng | Lemma: ng | a56_204_tags.txt | SN:6 | TN:3
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:70 | TN:16
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:32 | TN:24
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:41 | TN:8
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:102 | TN:18
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:85 | TN:17
Word: ng | Lemma: ng | a56_235to237_tags.txt | SN:46 | TN:9
Word: ng | Lemma: ng | a56_235to237_tags.txt | SN:20 | TN:5
Word: ng | Lemma: ng | a56_252_tags.txt | SN:20 | TN:17
Word: ng | Lemma: ng | a56_264_tags.txt | SN:1 | TN:6
Word: ng | Lemma: ng | a56_225_tags.txt | SN:20 | TN:12
Word: ng | Lemma: ng | a56_226_tags.txt | SN:6 | TN:40
Word: ng | Lemma: ng | a56_249_tags.txt | SN:26 | TN:1
Word: ng | Lemma: ng | a56_238to240_tags.txt | SN:8 | TN:15
Word: ng | Lemma: ng | a56_251_tags.txt | SN:11 | TN:6
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:36 | TN:7
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:21 | TN:18
Word: ng | Lemma: ng | a56_227_tags.txt | SN:2 | TN:28
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:128 | TN:32
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:70 | TN:4
Word: ng | Lemma: ng | a56_247_tags.txt | SN:27 | TN:8
Word: ng | Lemma: ng | a56_204_tags.txt | SN:9 | TN:17
Word: ng | Lemma: ng | a56_213_tags.txt | SN:17 | TN:68
Word: ng | Lemma: ng | a56_261_tags.txt | SN:1 | TN:9
Word: ng | Lemma: ng | a56_264_tags.txt | SN:5 | TN:8
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:103 | TN:3
Word: ng | Lemma: ng | a56_228_tags.txt | SN:19 | TN:14
Word: ng | Lemma: ng | cua_bernice_s11_tags.txt | SN:76 | TN:4
Word: ng | Lemma: ng | a56_261_tags.txt | SN:7 | TN:8
Word: ng | Lemma: ng | a56_214_tags.txt | SN:20 | TN:14
Word: ng | Lemma: ng | a56_261_tags.txt | SN:12 | TN:17
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:89 | TN:22
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:105 | TN:30
Word: ng | Lemma: ng | a56_211_tags.txt | SN:39 | TN:5
Word: ng | Lemma: ng | a56_214_tags.txt | SN:26 | TN:30
Word: ng | Lemma: ng | a56_214_tags.txt | SN:43 | TN:44
Word: ng | Lemma: ng | a56_249_tags.txt | SN:16 | TN:11
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:48 | TN:22
Word: ng | Lemma: ng | a56_252_tags.txt | SN:13 | TN:28
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:116 | TN:7
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:75 | TN:9
Word: ng | Lemma: ng | a56_214_tags.txt | SN:18 | TN:16
Word: ng | Lemma: ng | a56_251_tags.txt | SN:13 | TN:13
Word: ng | Lemma: ng | cua_bernice_s11_tags.txt | SN:74 | TN:20
Word: ng | Lemma: ng | a56_212_tags.txt | SN:3 | TN:1
Word: ng | Lemma: ng | a56_238to240_tags.txt | SN:33 | TN:45
Word: ng | Lemma: ng | a56_235to237_tags.txt | SN:1 | TN:10
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:10 | TN:3
Word: ng | Lemma: ng | a56_224_tags.txt | SN:3 | TN:17
Word: ng | Lemma: ng | a56_226_tags.txt | SN:7 | TN:41
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:4 | TN:12
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:2 | TN:11
Word: ng | Lemma: ng | a56_225_tags.txt | SN:4 | TN:4
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:125 | TN:18
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:65 | TN:60
Word: ng | Lemma: ng | a56_214_tags.txt | SN:26 | TN:12
Word: ng | Lemma: ng | a56_227_tags.txt | SN:17 | TN:45
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:45 | TN:20
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:106 | TN:35
Word: ng | Lemma: ng | a56_214_tags.txt | SN:42 | TN:7
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:7 | TN:8
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:25 | TN:3
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:19 | TN:29
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:6 | TN:73
Word: ng | Lemma: ng | a56_227_tags.txt | SN:22 | TN:7
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:46 | TN:6
Word: ng | Lemma: ng | cua_bernice_s11_tags.txt | SN:2 | TN:17
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:40 | TN:9
Word: ng | Lemma: ng | a56_213_tags.txt | SN:2 | TN:19
Word: ng | Lemma: ng | a56_235to237_tags.txt | SN:49 | TN:34
Word: ng | Lemma: ng | a56_212_tags.txt | SN:3 | TN:41
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:79 | TN:6
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:24 | TN:5
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:89 | TN:7
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:54 | TN:29
Word: ng | Lemma: ng | a56_238to240_tags.txt | SN:75 | TN:7
Word: ng | Lemma: ng | a56_200_tags.txt | SN:31 | TN:16
Word: ng | Lemma: ng | a56_227_tags.txt | SN:10 | TN:49
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:90 | TN:30
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:105 | TN:12
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:36 | TN:9
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:87 | TN:30
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:94 | TN:31
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:16 | TN:2
Word: ng | Lemma: ng | a56_248_tags.txt | SN:14 | TN:1
Word: ng | Lemma: ng | a56_261_tags.txt | SN:21 | TN:13
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:6 | TN:23
Word: ng | Lemma: ng | a56_227_tags.txt | SN:23 | TN:10
Word: ng | Lemma: ng | a56_238to240_tags.txt | SN:54 | TN:11
Word: ng | Lemma: ng | a56_250_tags.txt | SN:8 | TN:7
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:172 | TN:21
Word: ng | Lemma: ng | a56_249_tags.txt | SN:6 | TN:14
Word: ng | Lemma: ng | a56_261_tags.txt | SN:18 | TN:27
Word: ng | Lemma: ng | a56_213_tags.txt | SN:8 | TN:11
Word: ng | Lemma: ng | a56_227_tags.txt | SN:20 | TN:19
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:83 | TN:32
Word: ng | Lemma: ng | a56_212_tags.txt | SN:39 | TN:3
Word: ng | Lemma: ng | a56_238to240_tags.txt | SN:66 | TN:30
Word: ng | Lemma: ng | a56_251_tags.txt | SN:15 | TN:3
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:46 | TN:1
Word: ng | Lemma: ng | a56_252_tags.txt | SN:18 | TN:16
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:100 | TN:4
Word: ng | Lemma: ng | a56_260_tags.txt | SN:8 | TN:31
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:4 | TN:24
Word: ng | Lemma: ng | a56_259_tags.txt | SN:20 | TN:21
Word: ng | Lemma: ng | cua_bernice_s11_tags.txt | SN:58 | TN:6
Word: ng | Lemma: ng | a56_264_tags.txt | SN:19 | TN:29
Word: ng | Lemma: ng | cua_bernice_s11_tags.txt | SN:107 | TN:3
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:100 | TN:20
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:18 | TN:4
Word: ng | Lemma: ng | a56_247_tags.txt | SN:6 | TN:56
Word: ng | Lemma: ng | a56_226_tags.txt | SN:21 | TN:7
Word: ng | Lemma: ng | a56_259_tags.txt | SN:12 | TN:27
Word: ng | Lemma: ng | a56_211_tags.txt | SN:23 | TN:28
Word: ng | Lemma: ng | a56_226_tags.txt | SN:11 | TN:11
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:69 | TN:16
Word: ng | Lemma: ng | a56_251_tags.txt | SN:6 | TN:15
Word: ng | Lemma: ng | a56_204_tags.txt | SN:15 | TN:8
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:28 | TN:14
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:54 | TN:33
Word: ng | Lemma: ng | a56_227_tags.txt | SN:19 | TN:5
Word: ng | Lemma: ng | a56_200_tags.txt | SN:19 | TN:8
Word: ng | Lemma: ng | a56_211_tags.txt | SN:3 | TN:19
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:99 | TN:24
Word: ng | Lemma: ng | a56_213_tags.txt | SN:37 | TN:8
Word: ng | Lemma: ng | a56_198_tags.txt | SN:32 | TN:42
Word: ng | Lemma: ng | a56_200_tags.txt | SN:4 | TN:1
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:66 | TN:33
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:108 | TN:4
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:9 | TN:12
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:61 | TN:65
Word: ng | Lemma: ng | a56_211_tags.txt | SN:19 | TN:39
Word: ng | Lemma: ng | a56_248_tags.txt | SN:24 | TN:16
Word: ng | Lemma: ng | a56_252_tags.txt | SN:3 | TN:50
Word: ng | Lemma: ng | a56_260_tags.txt | SN:12 | TN:13
Word: ng | Lemma: ng | a56_228_tags.txt | SN:18 | TN:28
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:67 | TN:24
Word: ng | Lemma: ng | a56_259_tags.txt | SN:20 | TN:24
Word: ng | Lemma: ng | a56_261_tags.txt | SN:21 | TN:4
Word: ng | Lemma: ng | a56_250_tags.txt | SN:9 | TN:32
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:45 | TN:33
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:3 | TN:22
Word: ng | Lemma: ng | a56_211_tags.txt | SN:1 | TN:2
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:23 | TN:18
Word: ng | Lemma: ng | a56_225_tags.txt | SN:24 | TN:2
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:34 | TN:11
Word: ng | Lemma: ng | a56_213_tags.txt | SN:4 | TN:10
Word: ng | Lemma: ng | cua_bernice_s11_tags.txt | SN:21 | TN:6
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:9 | TN:17
Word: ng | Lemma: ng | a56_226_tags.txt | SN:3 | TN:4
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:118 | TN:5
Word: ng | Lemma: ng | a56_212_tags.txt | SN:27 | TN:10
Word: ng | Lemma: ng | a56_225_tags.txt | SN:22 | TN:9
Word: ng | Lemma: ng | a56_247_tags.txt | SN:8 | TN:14
Word: ng | Lemma: ng | a56_248_tags.txt | SN:10 | TN:50
Word: ng | Lemma: ng | cua_bernice_s11_tags.txt | SN:22 | TN:2
Word: ng | Lemma: ng | a56_224_tags.txt | SN:17 | TN:13
Word: ng | Lemma: ng | a56_261_tags.txt | SN:19 | TN:30
Word: ng | Lemma: ng | a56_251_tags.txt | SN:24 | TN:6
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:106 | TN:24
Word: ng | Lemma: ng | a56_198_tags.txt | SN:30 | TN:3
Word: ng | Lemma: ng | a56_211_tags.txt | SN:29 | TN:31
Word: ng | Lemma: ng | a56_238to240_tags.txt | SN:66 | TN:19
Word: ng | Lemma: ng | a56_213_tags.txt | SN:51 | TN:15
Word: ng | Lemma: ng | a56_227_tags.txt | SN:22 | TN:2
Word: ng | Lemma: ng | a56_251_tags.txt | SN:7 | TN:20
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:47 | TN:7
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:85 | TN:20
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:125 | TN:4
Word: ng | Lemma: ng | a56_204_tags.txt | SN:9 | TN:19
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:34 | TN:11
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:47 | TN:29
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:55 | TN:4
Word: ng | Lemma: ng | a56_213_tags.txt | SN:17 | TN:4
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:28 | TN:32
Word: ng | Lemma: ng | a56_248_tags.txt | SN:24 | TN:29
Word: ng | Lemma: ng | cua_bernice_s11_tags.txt | SN:84 | TN:13
Word: ng | Lemma: ng | a56_247_tags.txt | SN:1 | TN:3
Word: ng | Lemma: ng | a56_248_tags.txt | SN:24 | TN:11
Word: ng | Lemma: ng | a56_212_tags.txt | SN:7 | TN:10
Word: ng | Lemma: ng | a56_235to237_tags.txt | SN:26 | TN:3
Word: ng | Lemma: ng | a56_238to240_tags.txt | SN:51 | TN:20
Word: ng | Lemma: ng | a56_251_tags.txt | SN:29 | TN:3
Word: ng | Lemma: ng | a56_251_tags.txt | SN:29 | TN:17
Word: ng | Lemma: ng | a56_238to240_tags.txt | SN:13 | TN:24
Word: ng | Lemma: ng | a56_249_tags.txt | SN:4 | TN:15
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:114 | TN:19
Word: ng | Lemma: ng | a56_252_tags.txt | SN:17 | TN:5
Word: ng | Lemma: ng | a56_247_tags.txt | SN:10 | TN:39
Word: ng | Lemma: ng | a56_252_tags.txt | SN:4 | TN:16
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:104 | TN:28
Word: ng | Lemma: ng | a56_226_tags.txt | SN:28 | TN:6
Word: ng | Lemma: ng | a56_251_tags.txt | SN:15 | TN:28
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:21 | TN:2
Word: ng | Lemma: ng | a56_251_tags.txt | SN:27 | TN:11
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:15 | TN:42
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:8 | TN:25
Word: ng | Lemma: ng | a56_235to237_tags.txt | SN:42 | TN:13
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:28 | TN:9
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:10 | TN:6
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:86 | TN:39
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:97 | TN:20
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:99 | TN:14
Word: ng | Lemma: ng | a56_214_tags.txt | SN:3 | TN:41
Word: ng | Lemma: ng | a56_248_tags.txt | SN:27 | TN:15
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:96 | TN:15
Word: ng | Lemma: ng | a56_260_tags.txt | SN:17 | TN:32
Word: ng | Lemma: ng | a56_251_tags.txt | SN:13 | TN:5
Word: ng | Lemma: ng | cua_bernice_s11_tags.txt | SN:3 | TN:2
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:45 | TN:7
Word: ng | Lemma: ng | a56_227_tags.txt | SN:4 | TN:101
Word: ng | Lemma: ng | a56_238to240_tags.txt | SN:69 | TN:28
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:43 | TN:8
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:36 | TN:3
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:91 | TN:1
Word: ng | Lemma: ng | a56_214_tags.txt | SN:20 | TN:20
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:40 | TN:30
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:150 | TN:9
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:74 | TN:12
Word: ng | Lemma: ng | a56_250_tags.txt | SN:24 | TN:11
Word: ng | Lemma: ng | a56_224_tags.txt | SN:30 | TN:13
Word: ng | Lemma: ng | a56_228_tags.txt | SN:6 | TN:58
Word: ng | Lemma: ng | a56_260_tags.txt | SN:13 | TN:25
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:141 | TN:17
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:53 | TN:30
Word: ng | Lemma: ng | a56_204_tags.txt | SN:18 | TN:24
Word: ng | Lemma: ng | a56_250_tags.txt | SN:7 | TN:32
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:89 | TN:36
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:83 | TN:14
Word: ng | Lemma: ng | a56_213_tags.txt | SN:33 | TN:29
Word: ng | Lemma: ng | a56_204_tags.txt | SN:8 | TN:1
Word: ng | Lemma: ng | a56_251_tags.txt | SN:31 | TN:9
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:84 | TN:35
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:59 | TN:1
Word: ng | Lemma: ng | a56_238to240_tags.txt | SN:22 | TN:4
Word: ng | Lemma: ng | a56_214_tags.txt | SN:14 | TN:14
Word: ng | Lemma: ng | a56_225_tags.txt | SN:28 | TN:7
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:68 | TN:14
Word: ng | Lemma: ng | a56_214_tags.txt | SN:12 | TN:2
Word: ng | Lemma: ng | a56_235to237_tags.txt | SN:33 | TN:5
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:168 | TN:2
Word: ng | Lemma: ng | a56_235to237_tags.txt | SN:59 | TN:2
Word: ng | Lemma: ng | a56_238to240_tags.txt | SN:51 | TN:9
Word: ng | Lemma: ng | a56_235to237_tags.txt | SN:20 | TN:10
Word: ng | Lemma: ng | a56_252_tags.txt | SN:17 | TN:34
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:16 | TN:9
Word: ng | Lemma: ng | a56_248_tags.txt | SN:31 | TN:19
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:2 | TN:2
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:64 | TN:10
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:49 | TN:25
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:85 | TN:12
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:69 | TN:9
Word: ng | Lemma: ng | a56_259_tags.txt | SN:15 | TN:2
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:93 | TN:11
Word: ng | Lemma: ng | a56_247_tags.txt | SN:10 | TN:20
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:80 | TN:24
Word: ng | Lemma: ng | a56_252_tags.txt | SN:19 | TN:23
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:77 | TN:25
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:111 | TN:2
Word: ng | Lemma: ng | a56_214_tags.txt | SN:3 | TN:34
Word: ng | Lemma: ng | a56_228_tags.txt | SN:13 | TN:12
Word: ng | Lemma: ng | a56_204_tags.txt | SN:15 | TN:26
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:60 | TN:12
Word: ng | Lemma: ng | a56_198_tags.txt | SN:37 | TN:10
Word: ng | Lemma: ng | a56_200_tags.txt | SN:4 | TN:4
Word: ng | Lemma: ng | a56_264_tags.txt | SN:26 | TN:29
Word: ng | Lemma: ng | a56_226_tags.txt | SN:11 | TN:4
Word: ng | Lemma: ng | a56_235to237_tags.txt | SN:27 | TN:32
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:86 | TN:3
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:72 | TN:11
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:82 | TN:30
Word: ng | Lemma: ng | cua_bernice_s11_tags.txt | SN:71 | TN:17
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:57 | TN:19
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:88 | TN:21
Word: ng | Lemma: ng | a56_214_tags.txt | SN:18 | TN:28
Word: ng | Lemma: ng | a56_198_tags.txt | SN:13 | TN:17
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:122 | TN:12
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:73 | TN:6
Word: ng | Lemma: ng | a56_238to240_tags.txt | SN:68 | TN:1
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:102 | TN:3
Word: ng | Lemma: ng | a56_211_tags.txt | SN:11 | TN:13
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:106 | TN:1
Word: ng | Lemma: ng | a56_264_tags.txt | SN:22 | TN:19
Word: ng | Lemma: ng | a56_248_tags.txt | SN:30 | TN:1
Word: ng | Lemma: ng | a56_249_tags.txt | SN:6 | TN:12
Word: ng | Lemma: ng | a56_211_tags.txt | SN:35 | TN:12
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:66 | TN:6
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:43 | TN:5
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:8 | TN:76
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:15 | TN:30
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:22 | TN:4
Word: ng | Lemma: ng | a56_260_tags.txt | SN:2 | TN:53
Word: ng | Lemma: ng | a56_264_tags.txt | SN:7 | TN:7
Word: ng | Lemma: ng | a56_211_tags.txt | SN:9 | TN:13
Word: ng | Lemma: ng | a56_211_tags.txt | SN:21 | TN:11
Word: ng | Lemma: ng | a56_228_tags.txt | SN:6 | TN:56
Word: ng | Lemma: ng | lopez_clement_s11_tags.txt | SN:76 | TN:5
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:131 | TN:2
Word: ng | Lemma: ng | a56_211_tags.txt | SN:5 | TN:8
Word: ng | Lemma: ng | a56_259_tags.txt | SN:22 | TN:2
Word: ng | Lemma: ng | a56_211_tags.txt | SN:7 | TN:8
Word: ng | Lemma: ng | a56_228_tags.txt | SN:20 | TN:41
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:34 | TN:27
Word: ng | Lemma: ng | a56_238to240_tags.txt | SN:58 | TN:14
Word: ng | Lemma: ng | a56_212_tags.txt | SN:37 | TN:40
Word: ng | Lemma: ng | a56_238to240_tags.txt | SN:40 | TN:12
Word: ng | Lemma: ng | a56_251_tags.txt | SN:14 | TN:15
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:34 | TN:17
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:16 | TN:5
Word: ng | Lemma: ng | a56_181to186_tags.txt | SN:40 | TN:1
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:56 | TN:24
Word: ng | Lemma: ng | a56_204_tags.txt | SN:2 | TN:2
Word: ng | Lemma: ng | a56_250_tags.txt | SN:1 | TN:32
Word: ng | Lemma: ng | a56_238to240_tags.txt | SN:19 | TN:5
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:106 | TN:27
Word: ng | Lemma: ng | cua_bernice_s11_tags.txt | SN:42 | TN:17
Word: ng | Lemma: ng | a56_226_tags.txt | SN:6 | TN:42
Word: ng | Lemma: ng | a56_252_tags.txt | SN:7 | TN:10
Word: ng | Lemma: ng | a56_252_tags.txt | SN:22 | TN:22
Word: ng | Lemma: ng | a56_235to237_tags.txt | SN:27 | TN:14
Word: ng | Lemma: ng | cua_bernice_s11_tags.txt | SN:105 | TN:2
Word: ng | Lemma: ng | a56_235to237_tags.txt | SN:18 | TN:16
Word: ng | Lemma: ng | a56_193to197_tags.txt | SN:14 | TN:29
Word: ng | Lemma: ng | a56_253to258_tags.txt | SN:84 | TN:37
Word: ng | Lemma: ng | a56_252_tags.txt | SN:7 | TN:8
Word: ng | Lemma: ng | a56_264_tags.txt | SN:8 | TN:18
